itrial,dataname,muh_fun,method,train_size,coverage,width
2,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.8502029426686961,78.45263157894414
2,Milpitas,NeuralNet,Ensemble,876,0.8932014205986809,118.16428091266913
2,Milpitas,NeuralNet,ICP,876,0.662861491628615,39.84440231323242
2,Milpitas,NeuralNet,Weighted_ICP,876,0.7077625570776256,49.05253982543945
2,Milpitas,RNN,Ensemble,876,0.8881278538812786,143.84120532403847
2,Milpitas,RNN,ICP,876,0.5780060882800608,18.64756202697754
2,Milpitas,RNN,Weighted_ICP,876,0.5863774733637748,25.54566764831543
2,Milpitas,RidgeCV,Ensemble,1654,0.8826343934703068,254.9182510268369
2,Milpitas,RidgeCV,ICP,1654,0.5429214748100197,101.43104098679083
2,Milpitas,RidgeCV,Weighted_ICP,1654,0.5379960596678863,103.80078732749497
2,Milpitas,RandomForestRegressor,Ensemble,1654,0.8944553898114269,123.16452819527294
2,Milpitas,RandomForestRegressor,ICP,1654,0.8528004503236701,95.3220338983142
2,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.826625386996904,81.0375939849731
2,Milpitas,NeuralNet,Ensemble,1654,0.8967070081621166,108.77701507857473
2,Milpitas,NeuralNet,ICP,1654,0.7765268786940613,46.261863708496094
2,Milpitas,NeuralNet,Weighted_ICP,1654,0.8043906557838446,54.09371566772461
2,Milpitas,RNN,Ensemble,1654,0.880101322825781,135.6697205368886
2,Milpitas,RNN,ICP,1654,0.594005066141289,17.587574005126953
2,Milpitas,RNN,Weighted_ICP,1654,0.6759076836476218,33.63660430908203
2,Milpitas,RidgeCV,Ensemble,2433,0.8672356567093409,313.7268232012644
2,Milpitas,RidgeCV,ICP,2433,0.5617196143511933,130.07234692108625
2,Milpitas,RidgeCV,Weighted_ICP,2433,0.6088193456614509,127.61928979633556
2,Milpitas,RandomForestRegressor,Ensemble,2433,0.9192350244981824,117.56000648003256
2,Milpitas,RandomForestRegressor,ICP,2433,0.8953690532637901,126.24693872673883
2,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.8993203730045836,126.54794520547328
2,Milpitas,NeuralNet,Ensemble,2433,0.8977398451082662,98.38984165793808
2,Milpitas,NeuralNet,ICP,2433,0.8411569464201043,56.65410614013672
2,Milpitas,NeuralNet,Weighted_ICP,2433,0.8752963489805595,64.30493927001953
2,Milpitas,RNN,Ensemble,2433,0.8659712343922871,131.66171986656312
2,Milpitas,RNN,ICP,2433,0.6424845898530109,26.90145492553711
2,Milpitas,RNN,Weighted_ICP,2433,0.6804172593646278,33.21760177612305
3,Milpitas,RidgeCV,Ensemble,876,0.8812785388127854,437.09789185332266
3,Milpitas,RidgeCV,ICP,876,0.49251648909183154,98.81485703020095
3,Milpitas,RidgeCV,Weighted_ICP,876,0.4656265854895992,91.0767325151326
3,Milpitas,RandomForestRegressor,Ensemble,876,0.8995433789954338,107.9814679505558
3,Milpitas,RandomForestRegressor,ICP,876,0.8874936580416033,107.48275862067294
3,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.8678335870116692,104.29234972677658
3,Milpitas,NeuralNet,Ensemble,876,0.8944698122780315,128.73992718129685
3,Milpitas,NeuralNet,ICP,876,0.7368087265347539,54.19708251953125
3,Milpitas,NeuralNet,Weighted_ICP,876,0.7402333840690005,57.05339431762695
3,Milpitas,RNN,Ensemble,876,0.8904109589041096,143.547412421867
3,Milpitas,RNN,ICP,876,0.5837138508371386,20.796489715576172
3,Milpitas,RNN,Weighted_ICP,876,0.5617706747843734,15.758223533630371
3,Milpitas,RidgeCV,Ensemble,1654,0.8841823810864059,252.73151724814622
3,Milpitas,RidgeCV,ICP,1654,0.5004221784407543,100.04851576864
3,Milpitas,RidgeCV,Weighted_ICP,1654,0.5377146073740501,101.31953999419395
3,Milpitas,RandomForestRegressor,Ensemble,1654,0.8952997466929355,131.7988964741032
3,Milpitas,RandomForestRegressor,ICP,1654,0.8198705319448354,73.08075805137868
3,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.8595553053757388,94.40786596119871
3,Milpitas,NeuralNet,Ensemble,1654,0.9040247678018576,107.31251283049266
3,Milpitas,NeuralNet,ICP,1654,0.6922319166901211,34.06144332885742
3,Milpitas,NeuralNet,Weighted_ICP,1654,0.7752603433717985,48.88457107543945
3,Milpitas,RNN,Ensemble,1654,0.8840416549394877,151.81040875441403
3,Milpitas,RNN,ICP,1654,0.6063889670700816,22.422195434570312
3,Milpitas,RNN,Weighted_ICP,1654,0.5935828877005348,21.453224182128906
3,Milpitas,RidgeCV,Ensemble,2433,0.8677098150782361,314.58829638145636
3,Milpitas,RidgeCV,ICP,2433,0.5729413624150467,131.22494033925656
3,Milpitas,RidgeCV,Weighted_ICP,2433,0.594910700173858,126.35119033130611
3,Milpitas,RandomForestRegressor,Ensemble,2433,0.9159159159159159,107.16385496335486
3,Milpitas,RandomForestRegressor,ICP,2433,0.9023233760075865,106.99428571427542
3,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.9064327485380117,135.52535885165827
3,Milpitas,NeuralNet,Ensemble,2433,0.8948948948948949,108.65450131096092
3,Milpitas,NeuralNet,ICP,2433,0.8120752331278647,54.14499282836914
3,Milpitas,NeuralNet,Weighted_ICP,2433,0.8206100837679785,54.593570709228516
3,Milpitas,RNN,Ensemble,2433,0.8648648648648649,136.01629048603024
3,Milpitas,RNN,ICP,2433,0.6464359095938044,30.26588249206543
3,Milpitas,RNN,Weighted_ICP,2433,0.6254148885727833,31.972623825073242
4,Milpitas,RidgeCV,Ensemble,876,0.8811516996448503,439.8742853741681
4,Milpitas,RidgeCV,ICP,876,0.4408929477422628,93.24376707376662
4,Milpitas,RidgeCV,Weighted_ICP,876,0.46321664129883305,94.26916348495901
4,Milpitas,RandomForestRegressor,Ensemble,876,0.8970065956367326,109.58980148778183
4,Milpitas,RandomForestRegressor,ICP,876,0.8958650431253171,124.44897959183446
4,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.8556570268899036,95.04545454544527
4,Milpitas,NeuralNet,Ensemble,876,0.8951040081177067,123.75202012802603
4,Milpitas,NeuralNet,ICP,876,0.7445459157787925,57.27228546142578
4,Milpitas,NeuralNet,Weighted_ICP,876,0.7072552004058853,49.24208450317383
4,Milpitas,RNN,Ensemble,876,0.889142567224759,140.39730130684
4,Milpitas,RNN,ICP,876,0.5801623541349569,20.364532470703125
4,Milpitas,RNN,Weighted_ICP,876,0.6127600202942669,25.33892822265625
4,Milpitas,RidgeCV,Ensemble,1654,0.8830565719110611,261.3689294436255
4,Milpitas,RidgeCV,ICP,1654,0.49521531100478466,100.94707189015637
4,Milpitas,RidgeCV,Weighted_ICP,1654,0.5543202927103856,101.10702312701979
4,Milpitas,RandomForestRegressor,Ensemble,1654,0.8961441035744442,128.09388990039184
4,Milpitas,RandomForestRegressor,ICP,1654,0.846749226006192,102.98908951211018
4,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.8408387278356318,88.23414634145779
4,Milpitas,NeuralNet,Ensemble,1654,0.8899521531100478,129.12767419239685
4,Milpitas,NeuralNet,ICP,1654,0.7343090346186322,41.15629577636719
4,Milpitas,NeuralNet,Weighted_ICP,1654,0.7683647621728117,49.02903366088867
4,Milpitas,RNN,Ensemble,1654,0.8851674641148325,142.75851714333092
4,Milpitas,RNN,ICP,1654,0.6115958345060513,22.920398712158203
4,Milpitas,RNN,Weighted_ICP,1654,0.5955530537573881,18.158203125
4,Milpitas,RidgeCV,Ensemble,2433,0.8654970760233918,321.66758698349577
4,Milpitas,RidgeCV,ICP,2433,0.6217796744112534,126.30500841399918
4,Milpitas,RidgeCV,Weighted_ICP,2433,0.5803698435277382,125.87835684236008
4,Milpitas,RandomForestRegressor,Ensemble,2433,0.9155998103366524,109.28075244905955
4,Milpitas,RandomForestRegressor,ICP,2433,0.9054844318002213,127.76884422110811
4,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.9027975343764817,123.00800000000129
4,Milpitas,NeuralNet,Ensemble,2433,0.8982140034771614,95.26364802597992
4,Milpitas,NeuralNet,ICP,2433,0.8661292871819187,63.8654670715332
4,Milpitas,NeuralNet,Weighted_ICP,2433,0.8647068120752331,64.53878021240234
4,Milpitas,RNN,Ensemble,2433,0.8718191876086613,148.7204206440463
4,Milpitas,RNN,ICP,2433,0.6137189821400347,22.805744171142578
4,Milpitas,RNN,Weighted_ICP,2433,0.646593962383436,39.13655090332031
5,Milpitas,RidgeCV,Ensemble,876,0.8807711821410451,428.083272174028
5,Milpitas,RidgeCV,ICP,876,0.5249873160832065,98.03099195704796
5,Milpitas,RidgeCV,Weighted_ICP,876,0.4805936073059361,92.63019267000061
5,Milpitas,RandomForestRegressor,Ensemble,876,0.8982749873160832,107.45125345305594
5,Milpitas,RandomForestRegressor,ICP,876,0.8952308472856418,116.30909090908403
5,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.9056316590563166,122.68000000002017
5,Milpitas,NeuralNet,Ensemble,876,0.8995433789954338,132.76327378891452
5,Milpitas,NeuralNet,ICP,876,0.7592592592592593,59.279598236083984
5,Milpitas,NeuralNet,Weighted_ICP,876,0.695712836123795,44.42580795288086
5,Milpitas,RNN,Ensemble,876,0.889269406392694,139.09765769832165
5,Milpitas,RNN,ICP,876,0.5730593607305936,17.82120704650879
5,Milpitas,RNN,Weighted_ICP,876,0.5821917808219178,19.515228271484375
5,Milpitas,RidgeCV,Ensemble,1654,0.8817900365887982,261.04876832945695
5,Milpitas,RidgeCV,ICP,1654,0.524486349563749,106.39611795474758
5,Milpitas,RidgeCV,Weighted_ICP,1654,0.5454545454545454,107.62559355435435
5,Milpitas,RandomForestRegressor,Ensemble,1654,0.896003377427526,126.84465834087226
5,Milpitas,RandomForestRegressor,ICP,1654,0.8423867154517309,85.74545454546958
5,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.8399943709541233,86.17647058823454
5,Milpitas,NeuralNet,Ensemble,1654,0.8917815930199832,120.13834357219068
5,Milpitas,NeuralNet,ICP,1654,0.7966507177033493,53.403709411621094
5,Milpitas,NeuralNet,Weighted_ICP,1654,0.7561215873909373,46.83432388305664
5,Milpitas,RNN,Ensemble,1654,0.8896707008162117,158.59231811948297
5,Milpitas,RNN,ICP,1654,0.5990712074303406,23.901704788208008
5,Milpitas,RNN,Weighted_ICP,1654,0.6056853363354912,24.417150497436523
5,Milpitas,RidgeCV,Ensemble,2433,0.8666034455508139,321.12407908492526
5,Milpitas,RidgeCV,ICP,2433,0.5541330804488699,125.5009315142322
5,Milpitas,RidgeCV,Weighted_ICP,2433,0.6077129761340287,127.04215028917008
5,Milpitas,RandomForestRegressor,Ensemble,2433,0.918918918918919,121.51218644953204
5,Milpitas,RandomForestRegressor,ICP,2433,0.8457404773194247,138.33836652493275
5,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.8964754227912123,118.6968146009623
5,Milpitas,NeuralNet,Ensemble,2433,0.8960012644223171,100.951864103669
5,Milpitas,NeuralNet,ICP,2433,0.8455824245297929,65.03369903564453
5,Milpitas,NeuralNet,Weighted_ICP,2433,0.8274063537221432,58.58338928222656
5,Milpitas,RNN,Ensemble,2433,0.8707128180812391,142.28209047894748
5,Milpitas,RNN,ICP,2433,0.5972814920183341,24.126279830932617
5,Milpitas,RNN,Weighted_ICP,2433,0.6744112533586217,32.39070510864258
6,Milpitas,RidgeCV,Ensemble,876,0.8816590563165906,436.025409233539
6,Milpitas,RidgeCV,ICP,876,0.46905124302384577,110.43542066181502
6,Milpitas,RidgeCV,Weighted_ICP,876,0.4726027397260274,95.88773695597654
6,Milpitas,RandomForestRegressor,Ensemble,876,0.8989091831557585,106.43516572840343
6,Milpitas,RandomForestRegressor,ICP,876,0.8574327752409944,94.82926829267348
6,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.8801369863013698,105.88333333332982
6,Milpitas,NeuralNet,Ensemble,876,0.8984018264840182,133.89639815326436
6,Milpitas,NeuralNet,ICP,876,0.6948249619482496,48.56303405761719
6,Milpitas,NeuralNet,Weighted_ICP,876,0.7686453576864536,64.4688491821289
6,Milpitas,RNN,Ensemble,876,0.8919330289193302,133.17060461637143
6,Milpitas,RNN,ICP,876,0.6032470826991375,18.97787857055664
6,Milpitas,RNN,Weighted_ICP,876,0.5838406900050735,18.037078857421875
6,Milpitas,RidgeCV,Ensemble,1654,0.8824936673233886,258.2887003753185
6,Milpitas,RidgeCV,ICP,1654,0.5099915564311849,102.36465194216211
6,Milpitas,RidgeCV,Weighted_ICP,1654,0.528989586265128,107.43022527196382
6,Milpitas,RandomForestRegressor,Ensemble,1654,0.8945961159583451,127.16360968215672
6,Milpitas,RandomForestRegressor,ICP,1654,0.8225443287362793,74.25563909775596
6,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.8536448072051788,103.35757575757661
6,Milpitas,NeuralNet,Ensemble,1654,0.8923444976076556,122.1382563609906
6,Milpitas,NeuralNet,ICP,1654,0.7005347593582888,32.52687072753906
6,Milpitas,NeuralNet,Weighted_ICP,1654,0.7431747818744723,43.153526306152344
6,Milpitas,RNN,Ensemble,1654,0.8853081902617507,158.73698118956864
6,Milpitas,RNN,ICP,1654,0.5851393188854489,24.322547912597656
6,Milpitas,RNN,Weighted_ICP,1654,0.5999155643118491,21.16547203063965
6,Milpitas,RidgeCV,Ensemble,2433,0.8672356567093409,317.22140106600665
6,Milpitas,RidgeCV,ICP,2433,0.5748379958906275,127.24042350414625
6,Milpitas,RidgeCV,Weighted_ICP,2433,0.5541330804488699,122.2792506195739
6,Milpitas,RandomForestRegressor,Ensemble,2433,0.9157578631262842,123.9812059749236
6,Milpitas,RandomForestRegressor,ICP,2433,0.8658131816026553,148.87311827958746
6,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.8795637743006164,160.01176470587973
6,Milpitas,NeuralNet,Ensemble,2433,0.8967915283704757,113.11077606751391
6,Milpitas,NeuralNet,ICP,2433,0.8150782361308677,55.9664421081543
6,Milpitas,NeuralNet,Weighted_ICP,2433,0.8272483009325114,55.957359313964844
6,Milpitas,RNN,Ensemble,2433,0.8702386597123439,158.32751326777912
6,Milpitas,RNN,ICP,2433,0.619566935356409,28.832416534423828
6,Milpitas,RNN,Weighted_ICP,2433,0.5941204362256994,25.73427963256836
7,Milpitas,RidgeCV,Ensemble,876,0.880517503805175,452.97760146745964
7,Milpitas,RidgeCV,ICP,876,0.4592846270928463,94.20228344100398
7,Milpitas,RidgeCV,Weighted_ICP,876,0.5006341958396753,101.46492906208684
7,Milpitas,RandomForestRegressor,Ensemble,876,0.8963723997970573,108.15389808155768
7,Milpitas,RandomForestRegressor,ICP,876,0.904363267376966,118.81511930073573
7,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.8888888888888888,114.43396226413155
7,Milpitas,NeuralNet,Ensemble,876,0.893455098934551,133.15953633049028
7,Milpitas,NeuralNet,ICP,876,0.6867072552004059,43.627410888671875
7,Milpitas,NeuralNet,Weighted_ICP,876,0.7012937595129376,46.27058410644531
7,Milpitas,RNN,Ensemble,876,0.8904109589041096,147.60587975524905
7,Milpitas,RNN,ICP,876,0.5615169964485033,15.281356811523438
7,Milpitas,RNN,Weighted_ICP,876,0.563165905631659,16.671781539916992
7,Milpitas,RidgeCV,Ensemble,1654,0.8822122150295525,257.1588389116653
7,Milpitas,RidgeCV,ICP,1654,0.5284266816774557,96.80025238307522
7,Milpitas,RidgeCV,Weighted_ICP,1654,0.5523501266535322,98.61906412010197
7,Milpitas,RandomForestRegressor,Ensemble,1654,0.896003377427526,132.84634967859623
7,Milpitas,RandomForestRegressor,ICP,1654,0.8323951590205461,89.78787878788009
7,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.8363354911342528,79.6422764227654
7,Milpitas,NeuralNet,Ensemble,1654,0.8989586265128061,326.36358007315954
7,Milpitas,NeuralNet,ICP,1654,0.8436532507739938,256.0
7,Milpitas,NeuralNet,Weighted_ICP,1654,0.8183225443287363,238.0
7,Milpitas,RNN,Ensemble,1654,0.8860118209963411,145.57768109274875
7,Milpitas,RNN,ICP,1654,0.5935828877005348,19.1023006439209
7,Milpitas,RNN,Weighted_ICP,1654,0.5838727835631861,19.093387603759766
7,Milpitas,RidgeCV,Ensemble,2433,0.8661292871819187,317.128824087034
7,Milpitas,RidgeCV,ICP,2433,0.6023391812865497,123.87958370266331
7,Milpitas,RidgeCV,Weighted_ICP,2433,0.5930140666982773,125.94658446660253
7,Milpitas,RandomForestRegressor,Ensemble,2433,0.9165481270744429,107.63135090217071
7,Milpitas,RandomForestRegressor,ICP,2433,0.8598071755966493,151.72862190811625
7,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.9070649596965387,127.79417475729024
7,Milpitas,NeuralNet,Ensemble,2433,0.8879405721510985,114.95188425606223
7,Milpitas,NeuralNet,ICP,2433,0.8506401137980085,68.83655548095703
7,Milpitas,NeuralNet,Weighted_ICP,2433,0.8255097202465623,62.68552780151367
7,Milpitas,RNN,Ensemble,2433,0.8661292871819187,130.89685715217624
7,Milpitas,RNN,ICP,2433,0.6984352773826458,28.2299861907959
7,Milpitas,RNN,Weighted_ICP,2433,0.6654022443496128,28.423030853271484
8,Milpitas,RidgeCV,Ensemble,876,0.88039066463724,442.2058771061261
8,Milpitas,RidgeCV,ICP,876,0.48008625063419585,98.8942888348511
8,Milpitas,RidgeCV,Weighted_ICP,876,0.5063419583967529,96.92948073883095
8,Milpitas,RandomForestRegressor,Ensemble,876,0.897894469812278,107.45236879048372
8,Milpitas,RandomForestRegressor,ICP,876,0.8584474885844748,82.7346938775512
8,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.8535007610350076,88.42727272725777
8,Milpitas,NeuralNet,Ensemble,876,0.8959918822932521,140.21807794844167
8,Milpitas,NeuralNet,ICP,876,0.6561390157280568,36.02724838256836
8,Milpitas,NeuralNet,Weighted_ICP,876,0.6823947234906139,44.01110076904297
8,Milpitas,RNN,Ensemble,876,0.8938356164383562,136.50804494336606
8,Milpitas,RNN,ICP,876,0.5745814307458144,17.6249942779541
8,Milpitas,RNN,Weighted_ICP,876,0.5569507864028412,14.28860092163086
8,Milpitas,RidgeCV,Ensemble,1654,0.8831972980579792,261.3126259625254
8,Milpitas,RidgeCV,ICP,1654,0.5499577821559246,101.15688710306254
8,Milpitas,RidgeCV,Weighted_ICP,1654,0.5161835068955812,105.39120994128167
8,Milpitas,RandomForestRegressor,Ensemble,1654,0.896003377427526,132.16313965619514
8,Milpitas,RandomForestRegressor,ICP,1654,0.8532226287644245,94.60790402257021
8,Milpitas,RandomForestRegressor,Weighted_ICP,1654,0.820855614973262,83.91812123136098
8,Milpitas,NeuralNet,Ensemble,1654,0.8889670700816211,113.70479164836263
8,Milpitas,NeuralNet,ICP,1654,0.7800450323670138,50.06236267089844
8,Milpitas,NeuralNet,Weighted_ICP,1654,0.8077680833098789,54.13298797607422
8,Milpitas,RNN,Ensemble,1654,0.8865747255840135,162.99968879383653
8,Milpitas,RNN,ICP,1654,0.5906276386152547,20.0781192779541
8,Milpitas,RNN,Weighted_ICP,1654,0.6318603996622573,26.24452781677246
8,Milpitas,RidgeCV,Ensemble,2433,0.8669195511300775,318.8843304666018
8,Milpitas,RidgeCV,ICP,2433,0.5743638375217323,122.60650389560958
8,Milpitas,RidgeCV,Weighted_ICP,2433,0.6059743954480796,129.28370352951097
8,Milpitas,RandomForestRegressor,Ensemble,2433,0.9151256519677572,110.36262396672694
8,Milpitas,RandomForestRegressor,ICP,2433,0.8691322901849218,173.5517241379487
8,Milpitas,RandomForestRegressor,Weighted_ICP,2433,0.9013750592697961,116.42253521127455
8,Milpitas,NeuralNet,Ensemble,2433,0.8926821558400506,101.99772224135891
8,Milpitas,NeuralNet,ICP,2433,0.8104947052315473,53.2592658996582
8,Milpitas,NeuralNet,Weighted_ICP,2433,0.8523786944839576,62.15677261352539
8,Milpitas,RNN,Ensemble,2433,0.8673937094989727,153.10300015109863
8,Milpitas,RNN,ICP,2433,0.6269954164691007,24.49059295654297
8,Milpitas,RNN,Weighted_ICP,2433,0.635214161529951,28.467666625976562
9,Milpitas,RidgeCV,Ensemble,876,0.8800101471334348,454.6753186221453
9,Milpitas,RidgeCV,ICP,876,0.46182141045154745,94.19428495968839
9,Milpitas,RidgeCV,Weighted_ICP,876,0.4676560121765601,91.44275711685307
9,Milpitas,RandomForestRegressor,Ensemble,876,0.897894469812278,107.64790586648773
9,Milpitas,RandomForestRegressor,ICP,876,0.9096905124302385,107.51807228917329
9,Milpitas,RandomForestRegressor,Weighted_ICP,876,0.867199391171994,95.85238095237052
9,Milpitas,NeuralNet,Ensemble,876,0.9005580923389143,119.05370675672401
9,Milpitas,NeuralNet,ICP,876,0.6820142059868087,43.96818161010742
9,Milpitas,NeuralNet,Weighted_ICP,876,0.7555809233891426,57.10274124145508
9,Milpitas,RNN,Ensemble,876,0.8874936580416033,148.76957080724415
9,Milpitas,RNN,ICP,876,0.5707762557077626,18.52130126953125
9,Milpitas,RNN,Weighted_ICP,876,0.5876458650431253,23.583614349365234
9,Milpitas,RidgeCV,Ensemble,1654,0.8823529411764706,259.80870384140394
9,Milpitas,RidgeCV,ICP,1654,0.5581198986771743,108.37905584368808
9,Milpitas,RidgeCV,Weighted_ICP,1654,0.5443287362792006,104.50289686711874
9,Milpitas,RandomForestRegressor,Ensemble,1654,0.896003377427526,132.64922904436196
