index,itrial,dataname,method,alpha,coverage,width,muh_fun
109,5,Palo_Alto,Ensemble,0.15,0.850028538812785,85.9512464220172,RandomForestRegressor
110,5,Palo_Alto,Ensemble,0.15,0.842323059360731,85.6147005121733,Sequential
111,5,Palo_Alto,Ensemble,0.15,0.855165525114155,124.80649304286,RNN
112,5,Palo_Alto,Ensemble,0.2,0.784389269406393,85.6605403399298,RidgeCV
113,5,Palo_Alto,Ensemble,0.2,0.794663242009132,62.3469252466144,RandomForestRegressor
114,5,Palo_Alto,Ensemble,0.2,0.792094748858447,63.165400889883,Sequential
115,5,Palo_Alto,Ensemble,0.2,0.808504566210046,106.085204684193,RNN
116,5,Palo_Alto,Ensemble,0.25,0.712471461187215,70.639189424286,RidgeCV
117,5,Palo_Alto,Ensemble,0.25,0.742437214611872,43.85221371607929,RandomForestRegressor
118,5,Palo_Alto,Ensemble,0.25,0.740582191780822,46.747367607640896,Sequential
119,5,Palo_Alto,Ensemble,0.25,0.770547945205479,95.6540501211356,RNN
120,6,Palo_Alto,Ensemble,0.05,0.94777397260274,192.469398571162,RidgeCV
121,6,Palo_Alto,Ensemble,0.05,0.946632420091324,194.561040680555,RandomForestRegressor
122,6,Palo_Alto,Ensemble,0.05,0.9422089041095891,178.569604457369,Sequential
123,6,Palo_Alto,Ensemble,0.05,0.9473458904109592,226.506923473147,RNN
124,6,Palo_Alto,Ensemble,0.1,0.896689497716895,136.23379799884,RidgeCV
125,6,Palo_Alto,Ensemble,0.1,0.896974885844749,125.858488983275,RandomForestRegressor
126,6,Palo_Alto,Ensemble,0.1,0.8871289954337901,121.637686217643,Sequential
127,6,Palo_Alto,Ensemble,0.1,0.897117579908676,160.355205604346,RNN
128,6,Palo_Alto,Ensemble,0.15,0.8367579908675801,102.538611554412,RidgeCV
129,6,Palo_Alto,Ensemble,0.15,0.849457762557078,86.14659878673841,RandomForestRegressor
130,6,Palo_Alto,Ensemble,0.15,0.845747716894977,85.7490126963415,Sequential
131,6,Palo_Alto,Ensemble,0.15,0.855022831050228,124.629171608052,RNN
132,6,Palo_Alto,Ensemble,0.2,0.78453196347032,85.5162560641401,RidgeCV
133,6,Palo_Alto,Ensemble,0.2,0.7933789954337901,62.4403719396083,RandomForestRegressor
134,6,Palo_Alto,Ensemble,0.2,0.793521689497717,63.865453321076004,Sequential
135,6,Palo_Alto,Ensemble,0.2,0.808219178082192,106.351153562429,RNN
136,6,Palo_Alto,Ensemble,0.25,0.712471461187215,70.5557201226403,RidgeCV
137,6,Palo_Alto,Ensemble,0.25,0.742437214611872,44.220556450819394,RandomForestRegressor
138,6,Palo_Alto,Ensemble,0.25,0.751426940639269,47.126980821001794,Sequential
139,7,Palo_Alto,Ensemble,0.05,0.9473458904109592,192.378257258382,RidgeCV
140,7,Palo_Alto,Ensemble,0.05,0.945918949771689,195.538907383954,RandomForestRegressor
141,7,Palo_Alto,Ensemble,0.05,0.944063926940639,177.550739019323,Sequential
142,7,Palo_Alto,Ensemble,0.05,0.947631278538813,226.497697806262,RNN
143,7,Palo_Alto,Ensemble,0.1,0.896689497716895,136.306919005536,RidgeCV
144,7,Palo_Alto,Ensemble,0.1,0.896832191780822,127.05619061232599,RandomForestRegressor
145,7,Palo_Alto,Ensemble,0.1,0.887414383561644,120.598456955213,Sequential
146,7,Palo_Alto,Ensemble,0.1,0.897545662100457,160.452929958422,RNN
147,7,Palo_Alto,Ensemble,0.15,0.836329908675799,102.802914705137,RidgeCV
148,7,Palo_Alto,Ensemble,0.15,0.851883561643836,87.4517047815747,RandomForestRegressor
149,7,Palo_Alto,Ensemble,0.15,0.845747716894977,86.1996931130555,Sequential
150,7,Palo_Alto,Ensemble,0.15,0.854880136986301,124.500590389884,RNN
151,7,Palo_Alto,Ensemble,0.2,0.785102739726027,85.7887684867582,RidgeCV
152,7,Palo_Alto,Ensemble,0.2,0.790810502283105,63.3122338446429,RandomForestRegressor
153,7,Palo_Alto,Ensemble,0.2,0.793949771689498,63.0863695900185,Sequential
154,7,Palo_Alto,Ensemble,0.2,0.808219178082192,106.210260522273,RNN
155,7,Palo_Alto,Ensemble,0.25,0.7140410958904109,70.7957602936861,RidgeCV
156,7,Palo_Alto,Ensemble,0.25,0.74115296803653,44.33269489262239,RandomForestRegressor
157,7,Palo_Alto,Ensemble,0.25,0.742151826484018,46.70062409760429,Sequential
158,7,Palo_Alto,Ensemble,0.25,0.773116438356164,95.7590622785952,RNN
159,8,Palo_Alto,Ensemble,0.05,0.947488584474886,192.21020089509202,RidgeCV
160,8,Palo_Alto,Ensemble,0.05,0.946489726027397,194.78143063888803,RandomForestRegressor
161,8,Palo_Alto,Ensemble,0.05,0.941638127853881,176.938425972498,Sequential
162,8,Palo_Alto,Ensemble,0.05,0.947631278538813,226.54537595644902,RNN
163,8,Palo_Alto,Ensemble,0.1,0.89740296803653,136.218235381677,RidgeCV
164,8,Palo_Alto,Ensemble,0.1,0.895833333333333,125.038284951907,RandomForestRegressor
165,8,Palo_Alto,Ensemble,0.1,0.887414383561644,119.576718802404,Sequential
166,8,Palo_Alto,Ensemble,0.1,0.897260273972603,160.318775962802,RNN
167,8,Palo_Alto,Ensemble,0.15,0.836900684931507,102.61321076816601,RidgeCV
168,8,Palo_Alto,Ensemble,0.15,0.848173515981735,85.10289123362591,RandomForestRegressor
169,8,Palo_Alto,Ensemble,0.15,0.843321917808219,84.66794777853691,Sequential
170,8,Palo_Alto,Ensemble,0.15,0.855022831050228,124.63897620817801,RNN
171,8,Palo_Alto,Ensemble,0.2,0.7849600456621,85.6193572127868,RidgeCV
172,8,Palo_Alto,Ensemble,0.2,0.793807077625571,62.184355903370296,RandomForestRegressor
173,8,Palo_Alto,Ensemble,0.2,0.792808219178082,62.3626348997589,Sequential
174,8,Palo_Alto,Ensemble,0.2,0.808361872146119,106.67441202457898,RNN
175,8,Palo_Alto,Ensemble,0.25,0.711472602739726,70.6257855051345,RidgeCV
176,8,Palo_Alto,Ensemble,0.25,0.742294520547945,43.8464016464828,RandomForestRegressor
177,8,Palo_Alto,Ensemble,0.25,0.750998858447489,45.593393952902794,Sequential
178,8,Palo_Alto,Ensemble,0.25,0.772831050228311,96.10555128390409,RNN
179,9,Palo_Alto,Ensemble,0.05,0.948202054794521,192.113307281756,RidgeCV
180,9,Palo_Alto,Ensemble,0.05,0.946204337899543,193.93825565115299,RandomForestRegressor
181,9,Palo_Alto,Ensemble,0.05,0.9424942922374431,180.245630544492,Sequential
182,9,Palo_Alto,Ensemble,0.05,0.9473458904109592,226.459937935478,RNN
183,9,Palo_Alto,Ensemble,0.1,0.896689497716895,135.942007569697,RidgeCV
184,9,Palo_Alto,Ensemble,0.1,0.897545662100457,122.288258099245,RandomForestRegressor
185,9,Palo_Alto,Ensemble,0.1,0.886272831050228,121.893428777707,Sequential
186,9,Palo_Alto,Ensemble,0.1,0.897117579908676,160.394129999109,RNN
187,9,Palo_Alto,Ensemble,0.15,0.836472602739726,102.339221552775,RidgeCV
188,9,Palo_Alto,Ensemble,0.15,0.848173515981735,82.7372544435762,RandomForestRegressor
189,9,Palo_Alto,Ensemble,0.15,0.843036529680365,86.28028314178059,Sequential
190,9,Palo_Alto,Ensemble,0.15,0.855022831050228,124.53169333688801,RNN
191,9,Palo_Alto,Ensemble,0.2,0.784389269406393,85.3993017239353,RidgeCV
192,9,Palo_Alto,Ensemble,0.2,0.796090182648402,61.694171577758596,RandomForestRegressor
193,9,Palo_Alto,Ensemble,0.2,0.791952054794521,62.7438053241901,Sequential
194,9,Palo_Alto,Ensemble,0.2,0.808361872146119,106.19902243615101,RNN
195,9,Palo_Alto,Ensemble,0.25,0.7140410958904109,70.472466974127,RidgeCV
196,9,Palo_Alto,Ensemble,0.25,0.740439497716895,43.8191034849158,RandomForestRegressor
197,9,Palo_Alto,Ensemble,0.25,0.7475742009132421,45.9325371147587,Sequential
198,9,Palo_Alto,Ensemble,0.25,0.772545662100457,95.78027251680821,RNN
