index,itrial,dataname,method,alpha,coverage,width,muh_fun
180,9,green_house,Ensemble,0.05,0.9083969465648856,161.60200281906256,RidgeCV
181,9,green_house,Ensemble,0.05,0.9351145038167938,127.88436829053025,RandomForestRegressor
182,9,green_house,Ensemble,0.05,0.9198473282442748,140.55230614856285,Sequential
183,9,green_house,Ensemble,0.05,0.9236641221374046,103.56144575279774,RNN
184,9,green_house,Ensemble,0.1,0.8511450381679391,134.31942348067602,RidgeCV
185,9,green_house,Ensemble,0.1,0.8511450381679391,97.96664621476508,RandomForestRegressor
186,9,green_house,Ensemble,0.1,0.8702290076335878,108.28712000883309,Sequential
187,9,green_house,Ensemble,0.1,0.8854961832061069,77.98269334484787,RNN
188,9,green_house,Ensemble,0.15000000000000002,0.8129770992366412,115.27660066792936,RidgeCV
189,9,green_house,Ensemble,0.15000000000000002,0.8053435114503816,80.51850258693564,RandomForestRegressor
190,9,green_house,Ensemble,0.15000000000000002,0.8053435114503816,91.95610098341123,Sequential
191,9,green_house,Ensemble,0.15000000000000002,0.8358778625954199,62.08033781613939,RNN
192,9,green_house,Ensemble,0.2,0.7557251908396947,101.98886664663324,RidgeCV
193,9,green_house,Ensemble,0.2,0.7786259541984732,69.05230053409502,RandomForestRegressor
194,9,green_house,Ensemble,0.2,0.7480916030534351,80.91541620932897,Sequential
195,9,green_house,Ensemble,0.2,0.7824427480916031,50.66263807432598,RNN
196,9,green_house,Ensemble,0.25,0.7099236641221374,87.68981497257043,RidgeCV
197,9,green_house,Ensemble,0.25,0.7022900763358778,56.55414459953247,RandomForestRegressor
198,9,green_house,Ensemble,0.25,0.7022900763358778,71.19006540043982,Sequential
199,9,green_house,Ensemble,0.25,0.7328244274809159,42.717093920265185,RNN
