itrial,dataname,muh_fun,method,train_size,alpha,coverage,width,bootstrap_type,block_length
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009894710135735126,0.3445076486108392,random,6
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.006723328681973868,0.36801782303716046,random,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.48712419129772927,1.630870004921426e-05,random,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.16047190156031968,0.0039828200492323905,random,6
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9859190663453,455.5913230860516,random,12
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9849042242800964,464.2550776603121,random,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9860459216034505,386.3030400795814,random,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9854116453126982,352.5200304497726,random,12
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8935684384117721,162.011802513892,random,12
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8936952936699226,163.34545648331328,random,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8936952936699226,216.76544403723335,random,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8934415831536218,208.96715893604278,random,12
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7894202714702524,83.90482487310459,random,12
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7894202714702524,84.47027229410855,random,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.7990612710896867,113.24873253204159,random,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7984269947989344,104.8222399438174,random,12
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4868704807814284,22.728072958078553,random,12
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4910567043003933,24.57373965477015,random,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5420525180768743,7.517964521460768,random,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5122415324115185,14.359752180942785,random,12
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18787263732081694,7.424330455872503,random,12
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18508182164150705,8.13063375272074,random,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0006386363356885833,random,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28973740961562855,1.0897992139934791,random,12
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10148420652036026,3.9203305711588716,random,12
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0965368514524927,4.234428031184542,random,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00024101327361211066,random,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.16681466446784218,0.40730919712899954,random,12
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009894710135735126,0.3445076486108392,random,12
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.006723328681973868,0.36801782303716046,random,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.48712419129772927,1.630870004921426e-05,random,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.16047190156031968,0.003982820049232325,random,12
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9859190663453,455.5913230860516,random,24
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9849042242800964,464.2550776603121,random,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9860459216034505,386.3030400795814,random,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9854116453126982,352.5200304497726,random,24
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8935684384117721,162.011802513892,random,24
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8936952936699226,163.34545648331328,random,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8936952936699226,216.76544403723335,random,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8934415831536218,208.96715893604278,random,24
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7894202714702524,83.90482487310459,random,24
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7894202714702524,84.47027229410855,random,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.7990612710896867,113.24873253204159,random,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7984269947989344,104.8222399438174,random,24
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4868704807814284,22.728072958078553,random,24
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4910567043003933,24.57373965477015,random,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5420525180768743,7.517964521460768,random,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5122415324115185,14.359752180942785,random,24
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18787263732081694,7.424330455872503,random,24
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18508182164150705,8.13063375272074,random,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0006386363356885833,random,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28973740961562855,1.0897992139934791,random,24
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10148420652036026,3.9203305711588716,random,24
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0965368514524927,4.234428031184542,random,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00024101327361211066,random,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.16681466446784218,0.40730919712899977,random,24
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009894710135735126,0.3445076486108392,random,24
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.006723328681973868,0.36801782303716046,random,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.48712419129772927,1.630870004921426e-05,random,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.16047190156031968,0.003982820049232353,random,24
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9859190663453,455.5913230860516,random,48
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9849042242800964,464.2550776603121,random,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9860459216034505,386.3030400795814,random,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9854116453126982,352.5200304497726,random,48
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8935684384117721,162.011802513892,random,48
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8936952936699226,163.34545648331328,random,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8936952936699226,216.76544403723335,random,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8934415831536218,208.96715893604278,random,48
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7894202714702524,83.90482487310459,random,48
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7894202714702524,84.47027229410855,random,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.7990612710896867,113.24873253204159,random,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7984269947989344,104.82223994381738,random,48
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4868704807814284,22.728072958078553,random,48
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4910567043003933,24.57373965477015,random,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5420525180768743,7.517964521460768,random,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5122415324115185,14.359752180942785,random,48
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18787263732081694,7.424330455872503,random,48
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18508182164150705,8.13063375272074,random,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0006386363356885833,random,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28973740961562855,1.0897992139934796,random,48
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10148420652036026,3.9203305711588716,random,48
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0965368514524927,4.234428031184542,random,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00024101327361211066,random,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.16681466446784218,0.4073091971289997,random,48
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009894710135735126,0.3445076486108392,random,48
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.006723328681973868,0.36801782303716046,random,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.48712419129772927,1.630870004921426e-05,random,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.16047190156031968,0.0039828200492323836,random,48
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9859190663453,455.5913230860516,random,60
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9849042242800964,464.2550776603121,random,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9860459216034505,386.3030400795814,random,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9854116453126982,352.5200304497726,random,60
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8935684384117721,162.011802513892,random,60
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8936952936699226,163.34545648331328,random,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8936952936699226,216.76544403723335,random,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8934415831536218,208.96715893604286,random,60
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7894202714702524,83.90482487310459,random,60
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7894202714702524,84.47027229410855,random,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.7990612710896867,113.24873253204159,random,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7984269947989344,104.8222399438174,random,60
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4868704807814284,22.728072958078553,random,60
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4910567043003933,24.57373965477015,random,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5420525180768743,7.517964521460768,random,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5122415324115185,14.359752180942785,random,60
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18787263732081694,7.424330455872503,random,60
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18508182164150705,8.13063375272074,random,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0006386363356885833,random,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28973740961562855,1.0897992139934793,random,60
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10148420652036026,3.9203305711588716,random,60
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0965368514524927,4.234428031184542,random,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00024101327361211066,random,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.16681466446784218,0.40730919712899966,random,60
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009894710135735126,0.3445076486108392,random,60
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.006723328681973868,0.36801782303716046,random,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.48712419129772927,1.630870004921426e-05,random,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.16047190156031968,0.003982820049232366,random,60
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9859190663453,455.5913230860516,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9849042242800964,464.2550776603121,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9860459216034505,386.3030400795814,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9854116453126982,352.5200304497726,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8935684384117721,162.011802513892,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8936952936699226,163.34545648331328,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.8936952936699226,216.76544403723335,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.8934415831536218,208.96715893604278,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7894202714702524,83.90482487310459,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7894202714702524,84.47027229410855,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.7990612710896867,113.24873253204159,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.7984269947989344,104.8222399438174,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4868704807814284,22.728072958078553,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4910567043003933,24.57373965477015,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5420525180768743,7.517964521460768,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5122415324115185,14.359752180942785,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18787263732081694,7.424330455872503,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18508182164150705,8.13063375272074,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49689204617531396,0.0006386363356885833,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.28973740961562855,1.0897992139934791,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.10148420652036026,3.9203305711588716,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0965368514524927,4.234428031184542,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49689204617531396,0.00024101327361211066,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.16681466446784218,0.40730919712899966,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009894710135735126,0.3445076486108392,random,72
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.006723328681973868,0.36801782303716046,random,72
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.48712419129772927,1.630870004921426e-05,random,72
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.16047190156031968,0.003982820049232373,random,72
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9884384813017414,475.7074067647977,circular,6
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9885812161004853,475.63973593720664,circular,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9882957465029975,412.4924704066315,circular,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9841564373394234,381.8652145808694,circular,6
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8983728232943191,179.94708763949166,circular,6
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8988010276905509,180.0811249226566,circular,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.9026548672566371,230.82696315293202,circular,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.9042249500428204,219.7667787400448,circular,6
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7991721381672852,95.57195365904403,circular,6
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7971738509848701,95.81344904117154,circular,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8090208392806166,117.42140153318105,circular,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.8054524693120183,110.86327959889103,circular,6
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4894376248929489,22.359082782884062,circular,6
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4855837853268627,22.904548788471555,circular,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5328290037111048,9.415791631932708,circular,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5268341421638596,14.656173847372786,circular,6
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.1804167856123323,7.201108231785575,circular,6
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.1834142163859549,7.475764898543222,circular,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49100770767913215,0.00831062488378018,circular,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.23736797031116186,1.7881864994205248,circular,6
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.09991435912075364,3.8890585866711684,circular,6
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.09820154153582643,4.047230857774888,circular,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.49100770767913215,0.003180739201399595,circular,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.1644304881530117,0.10549632907170403,circular,6
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.009135027119611762,0.3520593771566593,circular,6
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.009420496717099628,0.36699062998174686,circular,6
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.47245218384242077,0.0002696917226969858,circular,6
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.10933485583785327,0.008873798471956153,circular,6
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9882957465029975,474.98656599122637,circular,12
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9882957465029975,475.25434638532954,circular,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9890094204967171,405.66172278677755,circular,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9845846417356552,380.12089713443737,circular,12
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8988010276905509,180.103128559294,circular,12
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8999429060805024,180.48710523494995,circular,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.9030830716528689,228.6202103074437,circular,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.9043676848415644,219.19099044490198,circular,12
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7983157293748215,95.9720780027694,circular,12
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7973165857836141,96.47811952712316,circular,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8085926348843848,116.18835404748211,circular,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.8048815301170426,110.13088221091192,circular,12
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.49100770767913215,22.620813519763917,circular,12
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.49000856408792465,23.04402709544658,circular,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5355409648872395,9.87701441456217,circular,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5266914073651157,13.878865508734366,circular,12
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18227233799600343,7.200779873907573,circular,12
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.1812731944047959,7.44551592577451,circular,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.4860119897230945,0.008510077256390811,circular,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.2286611475877819,1.4075679728141883,circular,12
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.0993434199257779,3.909955550306629,circular,12
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.0984870111333143,4.0361777690584795,circular,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4860119897230945,0.0025477417598786926,circular,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.15372537824721666,0.08183504352036305,circular,12
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.008564087924636025,0.3554807347414412,circular,12
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.008135883528404225,0.3482568852961219,circular,12
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.47516414501855553,0.00019078183257218868,circular,12
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.10348272908935198,0.006265637669734816,circular,12
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9882957465029975,474.8921363631591,circular,24
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9882957465029975,475.3236877030576,circular,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9885812161004853,409.13121923933113,circular,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9847273765343991,378.9925961797459,circular,24
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8990864972880388,180.45002131245607,circular,24
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8990864972880388,180.76486081134098,circular,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.9037967456465886,229.67716521475285,circular,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.9032258064516129,218.4027536648319,circular,24
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7990294033685412,96.4043172618055,circular,24
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7978875249785898,96.69648408394535,circular,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8080216956894091,114.83148612455696,circular,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.8054524693120183,109.46939217750793,circular,24
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.4918641164715958,22.415907109044248,circular,24
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4877248073080217,22.839781851435532,circular,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5343990864972881,9.982875719192123,circular,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5275478161575792,13.947293144225686,circular,24
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.1812731944047959,7.150300096848644,circular,24
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.1834142163859549,7.386424903761559,circular,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.49100770767913215,0.013321373061174419,circular,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.26049100770767913,1.6602459371720535,circular,24
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.09862974593205824,3.8682019086857036,circular,24
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.09705966314587497,3.9980676628865206,circular,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4881530117042535,0.006566499161196656,circular,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.17670568084499,0.11609145057879362,circular,24
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.007850413930916357,0.3489568620219112,circular,24
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.008135883528404225,0.36944312473366614,circular,24
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.46474450471024836,0.0005782616092191318,circular,24
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.12760491007707678,0.009118747329950348,circular,24
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9884384813017414,476.2074887256954,circular,48
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9885812161004853,476.3647761097451,circular,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9880102769055096,405.91697011192724,circular,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9840137025406794,381.2496374396076,circular,48
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8990864972880388,178.67712880642924,circular,48
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.8998001712817585,178.9245956217132,circular,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.9019411932629176,229.55703278521972,circular,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.9049386240365401,220.2762468686718,circular,48
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7977447901798459,95.1952532987947,circular,48
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7967456465886383,95.56506783836895,circular,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8087353696831288,117.23731418921487,circular,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.8047387953182986,110.69795723184326,circular,48
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.487011133314302,22.38649370209097,circular,48
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4841564373394234,22.814780236997876,circular,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.5,0.5368255780759349,10.276935789761373,circular,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.5,0.5222666286040537,14.72171877837816,circular,48
0,Solar_Atl,LassoCV,Ensemble,,0.8,0.18013131601484442,7.192647519000215,circular,48
0,Solar_Atl,RidgeCV,Ensemble,,0.8,0.18327148158721096,7.441590791020818,circular,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.8,0.48544105052811876,0.009697313402329405,circular,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.8,0.2557807593491293,1.7174424709257115,circular,48
0,Solar_Atl,LassoCV,Ensemble,,0.9,0.09620325435341136,3.8784661689954247,circular,48
0,Solar_Atl,RidgeCV,Ensemble,,0.9,0.09862974593205824,4.053306536579776,circular,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.9,0.4713103054524693,0.004987143704750303,circular,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.9,0.17170996288895232,0.13722370026443823,circular,48
0,Solar_Atl,LassoCV,Ensemble,,0.99,0.008992292320867828,0.34968794128295133,circular,48
0,Solar_Atl,RidgeCV,Ensemble,,0.99,0.008992292320867828,0.3743889004056512,circular,48
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.99,0.45703682557807596,0.0003447720222456725,circular,48
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.99,0.1183271481587211,0.009066801473752592,circular,48
0,Solar_Atl,LassoCV,Ensemble,,0.01,0.9884384813017414,477.9135618695028,circular,60
0,Solar_Atl,RidgeCV,Ensemble,,0.01,0.9881530117042535,478.130186889216,circular,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.01,0.9882957465029975,406.8621534617169,circular,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.01,0.9842991721381673,381.8724761798469,circular,60
0,Solar_Atl,LassoCV,Ensemble,,0.1,0.8982300884955752,178.65487186030057,circular,60
0,Solar_Atl,RidgeCV,Ensemble,,0.1,0.898515558093063,178.86413178668204,circular,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.1,0.9030830716528689,228.08541813378622,circular,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.1,0.9047958892377962,219.96667981163807,circular,60
0,Solar_Atl,LassoCV,Ensemble,,0.2,0.7990294033685412,94.82594074040706,circular,60
0,Solar_Atl,RidgeCV,Ensemble,,0.2,0.7986011989723094,95.19858009376563,circular,60
0,Solar_Atl,RandomForestRegressor,Ensemble,,0.2,0.8094490436768484,115.72202586230945,circular,60
0,Solar_Atl,ExtraTreesRegressor,Ensemble,,0.2,0.8043105909220668,111.1093506211004,circular,60
0,Solar_Atl,LassoCV,Ensemble,,0.5,0.48572652012560663,22.232559078536212,circular,60
0,Solar_Atl,RidgeCV,Ensemble,,0.5,0.4824436197544961,22.67757131578585,circular,60
