index,itrial,dataname,muh_fun,method,alpha,coverage,width,train_size
166,4,Palo_Alto,RNN,ICP,,0.6273571629608782,45.74700164794922,1634
167,4,Palo_Alto,RNN,Weighted_ICP,,0.6609907120743034,53.40624618530274,1634
169,4,Palo_Alto,RidgeCV,ICP,,0.8994784257942152,84.82824254199221,2413
170,4,Palo_Alto,RidgeCV,Weighted_ICP,,0.8983720562667931,83.77332030424408,2413
172,4,Palo_Alto,RandomForestRegressor,ICP,,0.9010589536905328,120.76510067113243,2413
173,4,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9167061798640748,125.64835164835628,2413
175,4,Palo_Alto,NeuralNet,ICP,,0.7414256361624783,60.18683242797852,2413
176,4,Palo_Alto,NeuralNet,Weighted_ICP,,0.7520151730678046,63.06491088867188,2413
178,4,Palo_Alto,RNN,ICP,,0.7083926031294452,70.09378814697266,2413
179,4,Palo_Alto,RNN,Weighted_ICP,,0.7649755018176071,85.34139251708984,2413
181,5,Palo_Alto,RidgeCV,ICP,,0.8132927447995941,85.79230404978314,856
182,5,Palo_Alto,RidgeCV,Weighted_ICP,,0.8236935565702689,82.91874982347069,856
184,5,Palo_Alto,RandomForestRegressor,ICP,,0.8581938102486047,90.8505747126284,856
185,5,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8727803145611365,100.17473684208605,856
187,5,Palo_Alto,NeuralNet,ICP,,0.6359715880263825,39.96873474121094,856
188,5,Palo_Alto,NeuralNet,Weighted_ICP,,0.6666666666666666,57.33649826049805,856
190,5,Palo_Alto,RNN,ICP,,0.5559360730593608,26.952882766723636,856
191,5,Palo_Alto,RNN,Weighted_ICP,,0.5655758498224251,29.426271438598636,856
193,5,Palo_Alto,RidgeCV,ICP,,0.8391500140726147,70.71806195197503,1634
194,5,Palo_Alto,RidgeCV,Weighted_ICP,,0.8194483535040811,68.56257352901123,1634
196,5,Palo_Alto,RandomForestRegressor,ICP,,0.8817900365887982,105.55801104972343,1634
197,5,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8753166338305657,107.84050059912258,1634
199,5,Palo_Alto,NeuralNet,ICP,,0.6752040529130312,52.30150985717773,1634
200,5,Palo_Alto,NeuralNet,Weighted_ICP,,0.65311004784689,43.222076416015625,1634
202,5,Palo_Alto,RNN,ICP,,0.6352378271882916,48.948585510253906,1634
203,5,Palo_Alto,RNN,Weighted_ICP,,0.6456515620602308,49.28347778320313,1634
205,5,Palo_Alto,RidgeCV,ICP,,0.8778251936146673,77.92269890907917,2413
206,5,Palo_Alto,RidgeCV,Weighted_ICP,,0.9081713292239608,91.40319127100584,2413
208,5,Palo_Alto,RandomForestRegressor,ICP,,0.884621463568832,131.60180995474326,2413
209,5,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.9083293820135926,131.60415584416464,2413
211,5,Palo_Alto,NeuralNet,ICP,,0.7363679468942627,56.915321350097656,2413
212,5,Palo_Alto,NeuralNet,Weighted_ICP,,0.7477477477477478,58.59585952758789,2413
214,5,Palo_Alto,RNN,ICP,,0.7780938833570412,91.00000762939452,2413
215,5,Palo_Alto,RNN,Weighted_ICP,,0.7515410146989094,83.21240997314453,2413
217,6,Palo_Alto,RidgeCV,ICP,,0.7799340436326738,82.02849573404481,856
218,6,Palo_Alto,RidgeCV,Weighted_ICP,,0.8177321156773212,85.49027726787834,856
220,6,Palo_Alto,RandomForestRegressor,ICP,,0.8524860476915271,87.39274509802696,856
221,6,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.8778538812785388,102.71546666665331,856
223,6,Palo_Alto,NeuralNet,ICP,,0.6718670725520041,58.31959915161133,856
224,6,Palo_Alto,NeuralNet,Weighted_ICP,,0.6279807204464739,42.86359024047852,856
226,6,Palo_Alto,RNN,ICP,,0.5667174023338407,27.562725067138672,856
227,6,Palo_Alto,RNN,Weighted_ICP,,0.5837138508371386,32.827198028564446,856
229,6,Palo_Alto,RidgeCV,ICP,,0.8501266535322263,75.55733231078291,1634
230,6,Palo_Alto,RidgeCV,Weighted_ICP,,0.8262032085561497,68.15019890625169,1634
232,6,Palo_Alto,RandomForestRegressor,ICP,,0.8615254714325922,100.48891640866044,1634
233,6,Palo_Alto,RandomForestRegressor,Weighted_ICP,,0.842527441598649,86.1485148514738,1634
235,6,Palo_Alto,NeuralNet,ICP,,0.6549394877568252,46.19763565063477,1634
236,6,Palo_Alto,NeuralNet,Weighted_ICP,,0.6567689276667605,49.86565017700195,1634
238,6,Palo_Alto,RNN,ICP,,0.6649310441880101,55.74171829223633,1634
