,Unnamed: 0,index,itrial,dataname,muh_fun,method,train_size,coverage,width
29,,,4,green_house,RNN,Weighted_ICP,70,0.8649789029535865,92.33274841308594
30,,,5,green_house,RNN,ICP,12,0.3627118644067797,41.95929336547852
31,,,5,green_house,RNN,Weighted_ICP,12,0.9694915254237289,194.5585784912109
32,,,5,green_house,RNN,ICP,41,0.7744360902255639,67.01670074462889
33,,,5,green_house,RNN,Weighted_ICP,41,0.8421052631578947,76.99085998535156
34,,,5,green_house,RNN,ICP,70,0.940928270042194,122.89456176757812
35,,,5,green_house,RNN,Weighted_ICP,70,0.9451476793248944,125.79309844970705
36,,,6,green_house,RNN,ICP,12,0.7728813559322034,78.23224639892578
37,,,6,green_house,RNN,Weighted_ICP,12,0.7966101694915254,71.31956481933594
38,,,6,green_house,RNN,ICP,41,0.7857142857142857,72.29692077636719
39,,,6,green_house,RNN,Weighted_ICP,41,0.8909774436090225,95.9896469116211
40,,,6,green_house,RNN,ICP,70,0.940928270042194,117.90038299560548
41,,,6,green_house,RNN,Weighted_ICP,70,0.9620253164556962,164.58071899414062
42,,,7,green_house,RNN,ICP,12,0.9593220338983052,165.0106658935547
43,,,7,green_house,RNN,Weighted_ICP,12,0.8101694915254237,85.65219116210938
44,,,7,green_house,RNN,ICP,41,0.8609022556390977,87.57225799560547
45,,,7,green_house,RNN,Weighted_ICP,41,0.8909774436090225,119.06104278564452
46,,,7,green_house,RNN,ICP,70,0.9029535864978904,104.65972137451172
47,,,7,green_house,RNN,Weighted_ICP,70,0.8565400843881856,93.65415954589844
48,,,8,green_house,RNN,ICP,12,0.9627118644067796,163.40890502929688
49,,,8,green_house,RNN,Weighted_ICP,12,0.9864406779661016,281.577392578125
50,,,8,green_house,RNN,ICP,41,0.8571428571428571,79.1062240600586
51,,,8,green_house,RNN,Weighted_ICP,41,0.8270676691729323,76.319580078125
52,,,8,green_house,RNN,ICP,70,0.8649789029535865,89.74471282958984
53,,,8,green_house,RNN,Weighted_ICP,70,0.9831223628691984,213.3791961669922
54,,,9,green_house,RNN,ICP,12,0.9661016949152542,177.59371948242188
55,,,9,green_house,RNN,Weighted_ICP,12,0.5694915254237288,57.76469039916992
56,,,9,green_house,RNN,ICP,41,0.8834586466165414,86.09501647949219
57,,,9,green_house,RNN,Weighted_ICP,41,0.6992481203007519,57.9890022277832
58,,,9,green_house,RNN,ICP,70,0.8734177215189873,85.16993713378906
59,,,9,green_house,RNN,Weighted_ICP,70,0.9493670886075948,125.32183837890624
3,,,0,green_house,RNN,Ensemble,12,0.823728813559322,107.07222590309034
15,,,0,green_house,RNN,Ensemble,41,0.8646616541353384,99.80845481459284
27,,,0,green_house,RNN,Ensemble,70,0.8776371308016878,107.3634910808543
63,,,1,green_house,RNN,Ensemble,12,0.8440677966101695,105.9461306098346
75,,,1,green_house,RNN,Ensemble,41,0.8796992481203008,106.73713343323901
87,,,1,green_house,RNN,Ensemble,70,0.8523206751054853,105.97374303060585
123,,,2,green_house,RNN,Ensemble,12,0.8338983050847457,104.2232681684627
135,,,2,green_house,RNN,Ensemble,41,0.8721804511278195,103.73077448691929
147,,,2,green_house,RNN,Ensemble,70,0.8945147679324894,112.64465141970864
183,,,3,green_house,RNN,Ensemble,12,0.8474576271186439,101.01034497914696
195,,,3,green_house,RNN,Ensemble,41,0.8646616541353384,104.79313338390754
207,,,3,green_house,RNN,Ensemble,70,0.8987341772151899,103.77075615344229
243,,,4,green_house,RNN,Ensemble,12,0.8508474576271187,104.69176890640036
255,,,4,green_house,RNN,Ensemble,41,0.8684210526315791,103.84673170260879
267,,,4,green_house,RNN,Ensemble,70,0.8902953586497891,109.87249528755
303,,,5,green_house,RNN,Ensemble,12,0.8338983050847457,105.94048727218427
315,,,5,green_house,RNN,Ensemble,41,0.8609022556390977,103.77496956459505
327,,,5,green_house,RNN,Ensemble,70,0.8818565400843882,108.12210139733295
363,,,6,green_house,RNN,Ensemble,12,0.8338983050847457,108.92108212290948
375,,,6,green_house,RNN,Ensemble,41,0.8571428571428571,99.74334580574059
387,,,6,green_house,RNN,Ensemble,70,0.8818565400843882,104.72979823725979
423,,,7,green_house,RNN,Ensemble,12,0.8406779661016949,103.40868481617348
435,,,7,green_house,RNN,Ensemble,41,0.8533834586466166,97.74276803254894
447,,,7,green_house,RNN,Ensemble,70,0.869198312236287,104.76603754279749
483,,,8,green_house,RNN,Ensemble,12,0.8372881355932204,109.08833048265151
495,,,8,green_house,RNN,Ensemble,41,0.8533834586466166,98.93523192679883
507,,,8,green_house,RNN,Ensemble,70,0.8776371308016878,104.4364872774984
543,,,9,green_house,RNN,Ensemble,12,0.8338983050847457,103.04367909864963
555,,,9,green_house,RNN,Ensemble,41,0.849624060150376,100.34336799789608
567,,,9,green_house,RNN,Ensemble,70,0.8734177215189873,107.10212475865679
