index,itrial,dataname,method,alpha,coverage,width,muh_fun
64,3,green_house,Ensemble,0.1,0.858778625954199,48.907265129155206,RidgeCV
65,3,green_house,Ensemble,0.1,0.874045801526718,52.8836158168754,RandomForestRegressor
66,3,green_house,Ensemble,0.1,0.8511450381679391,49.017214027278996,Sequential
67,3,green_house,Ensemble,0.1,0.881679389312977,76.8596506801514,RNN
68,3,green_house,Ensemble,0.15,0.786259541984733,42.1892981722079,RidgeCV
69,3,green_house,Ensemble,0.15,0.82824427480916,47.4411127902748,RandomForestRegressor
70,3,green_house,Ensemble,0.15,0.805343511450382,40.989189833045906,Sequential
71,3,green_house,Ensemble,0.15,0.843511450381679,59.909437924741106,RNN
72,3,green_house,Ensemble,0.2,0.7328244274809159,36.6420791480823,RidgeCV
73,3,green_house,Ensemble,0.2,0.763358778625954,42.501985142915295,RandomForestRegressor
74,3,green_house,Ensemble,0.2,0.7671755725190841,35.392864000174,Sequential
75,3,green_house,Ensemble,0.2,0.778625954198473,48.9493341585025,RNN
76,3,green_house,Ensemble,0.25,0.66793893129771,32.134991713666395,RidgeCV
77,3,green_house,Ensemble,0.25,0.725190839694657,37.349520364424,RandomForestRegressor
78,3,green_house,Ensemble,0.25,0.709923664122137,30.928624194013,Sequential
79,3,green_house,Ensemble,0.25,0.713740458015267,41.9592171649933,RNN
80,4,green_house,Ensemble,0.05,0.896946564885496,58.5773043936475,RidgeCV
81,4,green_house,Ensemble,0.05,0.912213740458015,69.5178335581747,RandomForestRegressor
82,4,green_house,Ensemble,0.05,0.904580152671756,57.8144460529912,Sequential
83,4,green_house,Ensemble,0.05,0.927480916030534,108.423196302328,RNN
84,4,green_house,Ensemble,0.1,0.854961832061069,49.140390350583,RidgeCV
85,4,green_house,Ensemble,0.1,0.862595419847328,55.698645710966304,RandomForestRegressor
86,4,green_house,Ensemble,0.1,0.854961832061069,48.5827191035029,Sequential
87,4,green_house,Ensemble,0.1,0.881679389312977,76.9143541959862,RNN
88,4,green_house,Ensemble,0.15,0.809160305343512,41.4923749501369,RidgeCV
89,4,green_house,Ensemble,0.15,0.83206106870229,48.2649815793324,RandomForestRegressor
90,4,green_house,Ensemble,0.15,0.805343511450382,40.7014396332141,Sequential
91,4,green_house,Ensemble,0.15,0.843511450381679,59.8902599938167,RNN
92,4,green_house,Ensemble,0.2,0.744274809160305,35.755177946322,RidgeCV
93,4,green_house,Ensemble,0.2,0.770992366412214,43.741103159181996,RandomForestRegressor
94,4,green_house,Ensemble,0.2,0.774809160305344,35.6380086450675,Sequential
95,4,green_house,Ensemble,0.2,0.778625954198473,48.90132940995,RNN
96,4,green_house,Ensemble,0.25,0.702290076335878,30.804060388355197,RidgeCV
97,4,green_house,Ensemble,0.25,0.713740458015267,39.264015506732,RandomForestRegressor
98,4,green_house,Ensemble,0.25,0.679389312977099,30.5602775005969,Sequential
99,4,green_house,Ensemble,0.25,0.713740458015267,41.9601968537887,RNN
100,5,green_house,Ensemble,0.05,0.896946564885496,57.8271386787118,RidgeCV
101,5,green_house,Ensemble,0.05,0.927480916030534,65.1928606275838,RandomForestRegressor
102,5,green_house,Ensemble,0.05,0.904580152671756,58.7712970972861,Sequential
103,5,green_house,Ensemble,0.05,0.927480916030534,108.433400454305,RNN
104,5,green_house,Ensemble,0.1,0.866412213740458,48.903820411697396,RidgeCV
105,5,green_house,Ensemble,0.1,0.866412213740458,53.8944067326093,RandomForestRegressor
106,5,green_house,Ensemble,0.1,0.8511450381679391,48.40724561464211,Sequential
107,5,green_house,Ensemble,0.1,0.881679389312977,76.8243363578845,RNN
108,5,green_house,Ensemble,0.15,0.801526717557252,41.3250886726516,RidgeCV
109,5,green_house,Ensemble,0.15,0.809160305343512,48.1834422926433,RandomForestRegressor
110,5,green_house,Ensemble,0.15,0.809160305343512,40.6944891786728,Sequential
111,5,green_house,Ensemble,0.15,0.843511450381679,59.8949407849011,RNN
112,5,green_house,Ensemble,0.2,0.755725190839695,35.462608371106,RidgeCV
113,5,green_house,Ensemble,0.2,0.774809160305344,42.771407094287,RandomForestRegressor
114,5,green_house,Ensemble,0.2,0.755725190839695,35.288411141424106,Sequential
115,5,green_house,Ensemble,0.2,0.774809160305344,48.91058608738071,RNN
116,5,green_house,Ensemble,0.25,0.694656488549618,30.7997014459989,RidgeCV
117,5,green_house,Ensemble,0.25,0.709923664122137,37.429453650979795,RandomForestRegressor
118,5,green_house,Ensemble,0.25,0.709923664122137,30.778686475707897,Sequential
119,5,green_house,Ensemble,0.25,0.713740458015267,41.938923172218296,RNN
120,6,green_house,Ensemble,0.05,0.904580152671756,60.0994129886519,RidgeCV
121,6,green_house,Ensemble,0.05,0.916030534351145,70.03249247157879,RandomForestRegressor
122,6,green_house,Ensemble,0.05,0.900763358778626,58.8923563451159,Sequential
123,6,green_house,Ensemble,0.05,0.927480916030534,108.41566930633499,RNN
124,6,green_house,Ensemble,0.1,0.854961832061069,50.5092234690116,RidgeCV
125,6,green_house,Ensemble,0.1,0.877862595419847,55.955988913450796,RandomForestRegressor
126,6,green_house,Ensemble,0.1,0.854961832061069,49.44531169203,Sequential
127,6,green_house,Ensemble,0.1,0.881679389312977,76.8494084884633,RNN
128,6,green_house,Ensemble,0.15,0.797709923664122,42.092502808453396,RidgeCV
129,6,green_house,Ensemble,0.15,0.83587786259542,47.6670418178432,RandomForestRegressor
130,6,green_house,Ensemble,0.15,0.812977099236641,40.5990693625615,Sequential
131,6,green_house,Ensemble,0.15,0.843511450381679,59.9193383426909,RNN
132,6,green_house,Ensemble,0.2,0.755725190839695,35.752841116307,RidgeCV
133,6,green_house,Ensemble,0.2,0.7671755725190841,42.825225605065,RandomForestRegressor
134,6,green_house,Ensemble,0.2,0.759541984732824,35.6294111228656,Sequential
135,6,green_house,Ensemble,0.2,0.774809160305344,48.9454297367496,RNN
136,6,green_house,Ensemble,0.25,0.706106870229008,30.3333989545781,RidgeCV
137,6,green_house,Ensemble,0.25,0.687022900763359,38.0093889267363,RandomForestRegressor
138,6,green_house,Ensemble,0.25,0.683206106870229,30.146754660858303,Sequential
139,6,green_house,Ensemble,0.25,0.713740458015267,41.942330594064295,RNN
140,7,green_house,Ensemble,0.05,0.904580152671756,59.342515077883604,RidgeCV
141,7,green_house,Ensemble,0.05,0.931297709923664,66.0255392426093,RandomForestRegressor
142,7,green_house,Ensemble,0.05,0.893129770992367,58.5590346756001,Sequential
143,7,green_house,Ensemble,0.05,0.927480916030534,108.38643708240299,RNN
144,7,green_house,Ensemble,0.1,0.8511450381679391,50.0674840170394,RidgeCV
145,7,green_house,Ensemble,0.1,0.862595419847328,53.021271641115895,RandomForestRegressor
146,7,green_house,Ensemble,0.1,0.843511450381679,48.28367780981171,Sequential
147,7,green_house,Ensemble,0.1,0.881679389312977,76.8494084884633,RNN
148,7,green_house,Ensemble,0.15,0.778625954198473,42.3691775058696,RidgeCV
149,7,green_house,Ensemble,0.15,0.812977099236641,47.08429230192,RandomForestRegressor
150,7,green_house,Ensemble,0.15,0.805343511450382,40.745416952752294,Sequential
151,7,green_house,Ensemble,0.15,0.843511450381679,59.9244950439224,RNN
152,7,green_house,Ensemble,0.2,0.736641221374046,36.7022247256141,RidgeCV
153,7,green_house,Ensemble,0.2,0.740458015267176,42.318025995374704,RandomForestRegressor
154,7,green_house,Ensemble,0.2,0.7671755725190841,35.56707757316789,Sequential
155,7,green_house,Ensemble,0.2,0.778625954198473,48.9441440917207,RNN
156,7,green_house,Ensemble,0.25,0.687022900763359,31.7928078026801,RidgeCV
157,7,green_house,Ensemble,0.25,0.717557251908397,37.480146162187204,RandomForestRegressor
158,7,green_house,Ensemble,0.25,0.683206106870229,30.079870106452,Sequential
159,7,green_house,Ensemble,0.25,0.713740458015267,41.9748887874206,RNN
160,8,green_house,Ensemble,0.05,0.900763358778626,59.6364025941274,RidgeCV
161,8,green_house,Ensemble,0.05,0.923664122137405,65.9991911289767,RandomForestRegressor
162,8,green_house,Ensemble,0.05,0.900763358778626,58.6789535265724,Sequential
163,8,green_house,Ensemble,0.05,0.927480916030534,108.417552000814,RNN
164,8,green_house,Ensemble,0.1,0.858778625954199,50.1209901125002,RidgeCV
165,8,green_house,Ensemble,0.1,0.870229007633588,52.5229288011297,RandomForestRegressor
166,8,green_house,Ensemble,0.1,0.847328244274809,49.4050156583255,Sequential
167,8,green_house,Ensemble,0.1,0.881679389312977,76.8599491867762,RNN
168,8,green_house,Ensemble,0.15,0.790076335877863,42.173439924385,RidgeCV
169,8,green_house,Ensemble,0.15,0.83587786259542,46.42586500080339,RandomForestRegressor
170,8,green_house,Ensemble,0.15,0.801526717557252,40.6525290781531,Sequential
171,8,green_house,Ensemble,0.15,0.843511450381679,59.899312949024804,RNN
172,8,green_house,Ensemble,0.2,0.740458015267176,36.1082556629624,RidgeCV
173,8,green_house,Ensemble,0.2,0.755725190839695,42.353217547649,RandomForestRegressor
174,8,green_house,Ensemble,0.2,0.7671755725190841,35.0936977806317,Sequential
175,8,green_house,Ensemble,0.2,0.774809160305344,48.9341043842616,RNN
176,8,green_house,Ensemble,0.25,0.698473282442748,31.0951284226483,RidgeCV
177,8,green_house,Ensemble,0.25,0.687022900763359,37.596337649993906,RandomForestRegressor
178,8,green_house,Ensemble,0.25,0.679389312977099,30.1418479904781,Sequential
179,8,green_house,Ensemble,0.25,0.713740458015267,41.9235060348132,RNN
180,9,green_house,Ensemble,0.05,0.912213740458015,59.393527004045495,RidgeCV
181,9,green_house,Ensemble,0.05,0.904580152671756,68.87859469208149,RandomForestRegressor
182,9,green_house,Ensemble,0.05,0.900763358778626,59.2217460668755,Sequential
183,9,green_house,Ensemble,0.05,0.927480916030534,108.395766622843,RNN
184,9,green_house,Ensemble,0.1,0.854961832061069,50.0904822106588,RidgeCV
185,9,green_house,Ensemble,0.1,0.881679389312977,54.78878390575029,RandomForestRegressor
186,9,green_house,Ensemble,0.1,0.854961832061069,49.558376929488894,Sequential
187,9,green_house,Ensemble,0.1,0.881679389312977,76.84910102704579,RNN
188,9,green_house,Ensemble,0.15,0.790076335877863,41.8011463636255,RidgeCV
189,9,green_house,Ensemble,0.15,0.824427480916031,48.038710417005205,RandomForestRegressor
190,9,green_house,Ensemble,0.15,0.805343511450382,41.2728553157059,Sequential
191,9,green_house,Ensemble,0.15,0.843511450381679,59.8932415994558,RNN
192,9,green_house,Ensemble,0.2,0.755725190839695,35.6579508262738,RidgeCV
193,9,green_house,Ensemble,0.2,0.763358778625954,43.227291008677796,RandomForestRegressor
194,9,green_house,Ensemble,0.2,0.770992366412214,35.3693882954723,Sequential
195,9,green_house,Ensemble,0.2,0.778625954198473,48.914717522676106,RNN
196,9,green_house,Ensemble,0.25,0.702290076335878,30.679205669085103,RidgeCV
197,9,green_house,Ensemble,0.25,0.713740458015267,38.06785006492579,RandomForestRegressor
198,9,green_house,Ensemble,0.25,0.717557251908397,30.6329707094244,Sequential
199,9,green_house,Ensemble,0.25,0.713740458015267,41.9260158195695,RNN
