index,itrial,dataname,method,alpha,coverage,width,muh_fun
118,5,appliances,Ensemble,0.25,0.753125,51.309674783111326,Sequential
119,5,appliances,Ensemble,0.25,0.730125,77.73373829664794,RNN
120,6,appliances,Ensemble,0.05,0.948125,305.56135208991617,RidgeCV
121,6,appliances,Ensemble,0.05,0.948,332.27875638849576,RandomForestRegressor
122,6,appliances,Ensemble,0.05,0.94775,306.86468109258993,Sequential
123,6,appliances,Ensemble,0.05,0.952125,321.88398907924585,RNN
124,6,appliances,Ensemble,0.1,0.8975,147.35676251908697,RidgeCV
125,6,appliances,Ensemble,0.1,0.89975,165.47555631599454,RandomForestRegressor
126,6,appliances,Ensemble,0.1,0.8965,155.97373005461918,Sequential
127,6,appliances,Ensemble,0.1,0.8965,201.04648358026063,RNN
128,6,appliances,Ensemble,0.15000000000000002,0.848,93.6512877085547,RidgeCV
129,6,appliances,Ensemble,0.15000000000000002,0.847375,92.59252780819729,RandomForestRegressor
130,6,appliances,Ensemble,0.15000000000000002,0.85075,96.03412179555544,Sequential
131,6,appliances,Ensemble,0.15000000000000002,0.847875,117.82241098273613,RNN
132,6,appliances,Ensemble,0.2,0.800125,62.80260485718009,RidgeCV
133,6,appliances,Ensemble,0.2,0.805,59.5791110999399,RandomForestRegressor
134,6,appliances,Ensemble,0.2,0.7995,65.21056766359844,Sequential
135,6,appliances,Ensemble,0.2,0.79225,94.32164192516336,RNN
136,6,appliances,Ensemble,0.25,0.75175,49.331608544585094,RidgeCV
137,6,appliances,Ensemble,0.25,0.76075,48.1584309213062,RandomForestRegressor
138,6,appliances,Ensemble,0.25,0.751375,52.08512799288537,Sequential
139,6,appliances,Ensemble,0.25,0.7345,77.71825713689564,RNN
140,7,appliances,Ensemble,0.05,0.94875,305.1654150639654,RidgeCV
141,7,appliances,Ensemble,0.05,0.948625,322.79935255447816,RandomForestRegressor
142,7,appliances,Ensemble,0.05,0.947875,307.0919939345342,Sequential
143,7,appliances,Ensemble,0.05,0.951875,321.88767288898,RNN
144,7,appliances,Ensemble,0.1,0.89825,146.9636385627663,RidgeCV
145,7,appliances,Ensemble,0.1,0.897625,160.00267645143796,RandomForestRegressor
146,7,appliances,Ensemble,0.1,0.89775,156.08498331548054,Sequential
147,7,appliances,Ensemble,0.1,0.896875,201.04331827754643,RNN
148,7,appliances,Ensemble,0.15000000000000002,0.848125,93.2781217514898,RidgeCV
149,7,appliances,Ensemble,0.15000000000000002,0.8495,89.54136363038481,RandomForestRegressor
150,7,appliances,Ensemble,0.15000000000000002,0.85075,97.39081944322528,Sequential
151,7,appliances,Ensemble,0.15000000000000002,0.84775,117.8261920593186,RNN
152,7,appliances,Ensemble,0.2,0.801125,62.71003098283906,RidgeCV
153,7,appliances,Ensemble,0.2,0.802375,58.57376039009665,RandomForestRegressor
154,7,appliances,Ensemble,0.2,0.80125,67.15128091579258,Sequential
155,7,appliances,Ensemble,0.2,0.792875,94.33209485680756,RNN
156,7,appliances,Ensemble,0.25,0.751125,49.4117945274801,RidgeCV
157,7,appliances,Ensemble,0.25,0.7559999999999999,48.3377550968478,RandomForestRegressor
158,7,appliances,Ensemble,0.25,0.7505,51.75161415633808,Sequential
159,7,appliances,Ensemble,0.25,0.7315,77.69631596316827,RNN
