Unit,Date,Hour Ending,MWH
HWF_HWFG1,20191022,500,19.233425
HWF_HWFG1,20191022,600,20.528525
HWF_HWFG1,20191022,700,5.0601
HWF_HWFG1,20191022,800,1.044175
HWF_HWFG1,20191022,900,0.395325
HWF_HWFG1,20191022,1000,0.180675
HWF_HWFG1,20191022,1100,0.20485
HWF_HWFG1,20191022,1200,1.912375
HWF_HWFG1,20191022,1300,4.634225
HWF_HWFG1,20191022,1400,9.021175
HWF_HWFG1,20191022,1500,8.214825
HWF_HWFG1,20191022,1600,7.4588
HWF_HWFG1,20191022,1700,9.977275
HWF_HWFG1,20191022,1800,18.327625
HWF_HWFG1,20191022,1900,29.6597
HWF_HWFG1,20191022,2000,92.01495
HWF_HWFG1,20191022,2100,130.901825
HWF_HWFG1,20191022,2200,141.2521
HWF_HWFG1,20191022,2300,46.256225
HWF_HWFG1,20191022,2400,0.640225
HWF_HWFG1,20191023,100,0.6459
HWF_HWFG1,20191023,200,0.6506
HWF_HWFG1,20191023,300,0.547625
HWF_HWFG1,20191023,400,0.6142
HWF_HWFG1,20191023,500,0.769125
HWF_HWFG1,20191023,600,0.812375
HWF_HWFG1,20191023,700,0.716325
HWF_HWFG1,20191023,800,0.6368
HWF_HWFG1,20191023,900,38.016375
HWF_HWFG1,20191023,1000,149.802375
HWF_HWFG1,20191023,1100,30.151175
HWF_HWFG1,20191023,1200,1.147225
HWF_HWFG1,20191023,1300,139.54645
HWF_HWFG1,20191023,1400,115.0722
HWF_HWFG1,20191023,1500,98.4828
HWF_HWFG1,20191023,1600,87.932725
HWF_HWFG1,20191023,1700,66.507425
HWF_HWFG1,20191023,1800,55.261725
HWF_HWFG1,20191023,1900,40.495575
HWF_HWFG1,20191023,2000,60.933375
HWF_HWFG1,20191023,2100,123.68565
HWF_HWFG1,20191023,2200,124.87055
HWF_HWFG1,20191023,2300,144.3737
HWF_HWFG1,20191023,2400,19.1126
HWF_HWFG1,20191024,100,0.957025
HWF_HWFG1,20191024,200,0.4725
HWF_HWFG1,20191024,300,0.466225
HWF_HWFG1,20191024,400,0.545525
HWF_HWFG1,20191024,500,14.125975
HWF_HWFG1,20191024,600,12.740975
HWF_HWFG1,20191024,700,8.81355
HWF_HWFG1,20191024,800,23.0255
HWF_HWFG1,20191024,900,69.793625
HWF_HWFG1,20191024,1000,89.885025
HWF_HWFG1,20191024,1100,114.34265
HWF_HWFG1,20191024,1200,68.385075
HWF_HWFG1,20191024,1300,72.871825
HWF_HWFG1,20191024,1400,116.80745
HWF_HWFG1,20191024,1500,136.424125
HWF_HWFG1,20191024,1600,136.52475
HWF_HWFG1,20191024,1700,144.0069
HWF_HWFG1,20191024,1800,148.449125
HWF_HWFG1,20191024,1900,147.6166
HWF_HWFG1,20191024,2000,146.9708
HWF_HWFG1,20191024,2100,141.633275
HWF_HWFG1,20191024,2200,137.44635
HWF_HWFG1,20191024,2300,129.78625
HWF_HWFG1,20191024,2400,139.6053
HWF_HWFG1,20191025,100,136.469125
HWF_HWFG1,20191025,200,122.412725
HWF_HWFG1,20191025,300,89.28885
HWF_HWFG1,20191025,400,0.55635
HWF_HWFG1,20191025,500,0.573175
HWF_HWFG1,20191025,600,16.2594
HWF_HWFG1,20191025,700,122.91995
HWF_HWFG1,20191025,800,129.41745
HWF_HWFG1,20191025,900,115.627
HWF_HWFG1,20191025,1000,100.928
HWF_HWFG1,20191025,1100,106.4662
HWF_HWFG1,20191025,1200,103.468475
HWF_HWFG1,20191025,1300,122.4443
HWF_HWFG1,20191025,1400,109.819325
HWF_HWFG1,20191025,1500,102.62235
HWF_HWFG1,20191025,1600,89.999675
HWF_HWFG1,20191025,1700,63.4301
HWF_HWFG1,20191025,1800,57.5818
HWF_HWFG1,20191025,1900,41.427725
HWF_HWFG1,20191025,2000,37.91005
HWF_HWFG1,20191025,2100,47.292475
HWF_HWFG1,20191025,2200,69.03185
HWF_HWFG1,20191025,2300,62.916975
HWF_HWFG1,20191025,2400,44.873675
HWF_HWFG1,20191026,100,15.0554
HWF_HWFG1,20191026,200,19.672275
HWF_HWFG1,20191026,300,37.519525
HWF_HWFG1,20191026,400,41.079975
HWF_HWFG1,20191026,500,42.1579
HWF_HWFG1,20191026,600,28.723225
HWF_HWFG1,20191026,700,32.084875
HWF_HWFG1,20191026,800,23.751475
HWF_HWFG1,20191026,900,9.739675
HWF_HWFG1,20191026,1000,6.091475
HWF_HWFG1,20191026,1100,1.460175
HWF_HWFG1,20191026,1200,6.93175
HWF_HWFG1,20191026,1300,11.256125
HWF_HWFG1,20191026,1400,16.34245
HWF_HWFG1,20191026,1500,16.8207
HWF_HWFG1,20191026,1600,20.6977
HWF_HWFG1,20191026,1700,21.67715
HWF_HWFG1,20191026,1800,19.610825
HWF_HWFG1,20191026,1900,26.6113
HWF_HWFG1,20191026,2000,40.368425
HWF_HWFG1,20191026,2100,90.563325
HWF_HWFG1,20191026,2200,44.057275
HWF_HWFG1,20191026,2300,0.60125
HWF_HWFG1,20191026,2400,0.572725
HWF_HWFG1,20191027,100,0.501725
HWF_HWFG1,20191027,200,0.706175
HWF_HWFG1,20191027,300,0.549825
HWF_HWFG1,20191027,400,0.68495
HWF_HWFG1,20191027,500,0.561575
HWF_HWFG1,20191027,600,0.67475
HWF_HWFG1,20191027,700,0.460775
HWF_HWFG1,20191027,800,0.441575
HWF_HWFG1,20191027,900,57.343725
HWF_HWFG1,20191027,1000,126.1299
HWF_HWFG1,20191027,1100,103.409425
HWF_HWFG1,20191027,1200,36.958275
HWF_HWFG1,20191027,1300,14.251625
HWF_HWFG1,20191027,1400,1.56785
HWF_HWFG1,20191027,1500,0
HWF_HWFG1,20191027,1600,0.00385
HWF_HWFG1,20191027,1700,24.920225
HWF_HWFG1,20191027,1800,51.62575
HWF_HWFG1,20191027,1900,58.776075
HWF_HWFG1,20191027,2000,66.260375
HWF_HWFG1,20191027,2100,70.8375
HWF_HWFG1,20191027,2200,77.2975
HWF_HWFG1,20191027,2300,74.532175
HWF_HWFG1,20191027,2400,74.379175
HWF_HWFG1,20191028,100,57.69915
HWF_HWFG1,20191028,200,43.6403
HWF_HWFG1,20191028,300,43.812075
HWF_HWFG1,20191028,400,40.80475
HWF_HWFG1,20191028,500,41.8527
HWF_HWFG1,20191028,600,36.739175
HWF_HWFG1,20191028,700,34.621525
HWF_HWFG1,20191028,800,30.41455
HWF_HWFG1,20191028,900,16.7744
HWF_HWFG1,20191028,1000,13.30835
HWF_HWFG1,20191028,1100,8.646575
HWF_HWFG1,20191028,1200,5.516325
HWF_HWFG1,20191028,1300,2.86305
HWF_HWFG1,20191028,1400,3.12165
HWF_HWFG1,20191028,1500,12.376
HWF_HWFG1,20191028,1600,2.666325
HWF_HWFG1,20191028,1700,0.619875
HWF_HWFG1,20191028,1800,6.44585
HWF_HWFG1,20191028,1900,15.97365
HWF_HWFG1,20191028,2000,24.254175
HWF_HWFG1,20191028,2100,29.580475
HWF_HWFG1,20191028,2200,45.604975
HWF_HWFG1,20191028,2300,8.35715
HWF_HWFG1,20191028,2400,22.20255
HWF_HWFG1,20191029,100,32.4377
HWF_HWFG1,20191029,200,18.11685
HWF_HWFG1,20191029,300,21.530775
HWF_HWFG1,20191029,400,18.8583
HWF_HWFG1,20191029,500,16.657875
HWF_HWFG1,20191029,600,19.980475
HWF_HWFG1,20191029,700,23.546325
HWF_HWFG1,20191029,800,23.144275
HWF_HWFG1,20191029,900,19.411875
HWF_HWFG1,20191029,1000,20.719525
HWF_HWFG1,20191029,1100,13.11305
HWF_HWFG1,20191029,1200,9.314
HWF_HWFG1,20191029,1300,11.464125
HWF_HWFG1,20191029,1400,14.535425
HWF_HWFG1,20191029,1500,16.073625
HWF_HWFG1,20191029,1600,14.892625
HWF_HWFG1,20191029,1700,17.356675
HWF_HWFG1,20191029,1800,19.527325
HWF_HWFG1,20191029,1900,20.175425
HWF_HWFG1,20191029,2000,19.09685
HWF_HWFG1,20191029,2100,16.298925
HWF_HWFG1,20191029,2200,19.152575
HWF_HWFG1,20191029,2300,19.899825
HWF_HWFG1,20191029,2400,29.965325
HWF_HWFG1,20191030,100,37.048475
HWF_HWFG1,20191030,200,40.69485
HWF_HWFG1,20191030,300,37.899225
HWF_HWFG1,20191030,400,40.468825
HWF_HWFG1,20191030,500,57.101025
HWF_HWFG1,20191030,600,62.378925
HWF_HWFG1,20191030,700,61.68665
HWF_HWFG1,20191030,800,87.04575
HWF_HWFG1,20191030,900,69.249075
HWF_HWFG1,20191030,1000,80.52995
HWF_HWFG1,20191030,1100,82.44165
HWF_HWFG1,20191030,1200,95.920125
HWF_HWFG1,20191030,1300,118.07445
HWF_HWFG1,20191030,1400,138.405125
HWF_HWFG1,20191030,1500,148.269925
HWF_HWFG1,20191030,1600,143.84255
HWF_HWFG1,20191030,1700,140.2275
HWF_HWFG1,20191030,1800,138.25245
HWF_HWFG1,20191030,1900,132.367175
HWF_HWFG1,20191030,2000,151.783675
HWF_HWFG1,20191030,2100,141.2924
HWF_HWFG1,20191030,2200,123.4269
HWF_HWFG1,20191030,2300,122.02515
HWF_HWFG1,20191030,2400,87.952
HWF_HWFG1,20191031,100,63.47475
HWF_HWFG1,20191031,200,71.629725
HWF_HWFG1,20191031,300,79.544075
HWF_HWFG1,20191031,400,63.6251
HWF_HWFG1,20191031,500,48.458025
HWF_HWFG1,20191031,600,51.9682
HWF_HWFG1,20191031,700,59.30105
HWF_HWFG1,20191031,800,45.44015
HWF_HWFG1,20191031,900,9.24405
HWF_HWFG1,20191031,1000,2.879125
HWF_HWFG1,20191031,1100,1.668
HWF_HWFG1,20191031,1200,3.59285
HWF_HWFG1,20191031,1300,2.179825
HWF_HWFG1,20191031,1400,2.240225
HWF_HWFG1,20191031,1500,1.14835
HWF_HWFG1,20191031,1600,0.64185
HWF_HWFG1,20191031,1700,0.299325
HWF_HWFG1,20191031,1800,0
HWF_HWFG1,20191031,1900,0
HWF_HWFG1,20191031,2000,0.015875
HWF_HWFG1,20191031,2100,5.945925
HWF_HWFG1,20191031,2200,11.820025
HWF_HWFG1,20191031,2300,27.448325
HWF_HWFG1,20191031,2400,54.059775
HWF_HWFG1,20191101,100,76.8419
HWF_HWFG1,20191101,200,120.4219
HWF_HWFG1,20191101,300,147.2836
HWF_HWFG1,20191101,400,149.035125
HWF_HWFG1,20191101,500,154.861525
HWF_HWFG1,20191101,600,154.617375
HWF_HWFG1,20191101,700,158.3098
HWF_HWFG1,20191101,800,154.6802
HWF_HWFG1,20191101,900,145.5199
HWF_HWFG1,20191101,1000,101.157625
HWF_HWFG1,20191101,1100,97.71115
HWF_HWFG1,20191101,1200,105.047225
HWF_HWFG1,20191101,1300,80.2721
HWF_HWFG1,20191101,1400,59.025625
HWF_HWFG1,20191101,1500,50.99785
HWF_HWFG1,20191101,1600,34.934425
HWF_HWFG1,20191101,1700,20.910275
HWF_HWFG1,20191101,1800,12.28975
HWF_HWFG1,20191101,1900,5.902975
HWF_HWFG1,20191101,2000,6.574175
HWF_HWFG1,20191101,2100,70.861
HWF_HWFG1,20191101,2200,115.2537
HWF_HWFG1,20191101,2300,118.326675
HWF_HWFG1,20191101,2400,133.431375
HWF_HWFG1,20191102,100,150.74875
HWF_HWFG1,20191102,200,153.91785
HWF_HWFG1,20191102,300,137.125
HWF_HWFG1,20191102,400,126.085475
HWF_HWFG1,20191102,500,132.4479
HWF_HWFG1,20191102,600,97.2997
HWF_HWFG1,20191102,700,66.515825
HWF_HWFG1,20191102,800,46.30905
HWF_HWFG1,20191102,900,21.610275
HWF_HWFG1,20191102,1000,13.012975
HWF_HWFG1,20191102,1100,22.351325
HWF_HWFG1,20191102,1200,41.494
HWF_HWFG1,20191102,1300,23.043875
HWF_HWFG1,20191102,1400,13.95635
HWF_HWFG1,20191102,1500,4.353925
HWF_HWFG1,20191102,1600,0.51355
HWF_HWFG1,20191102,1700,0.0056
HWF_HWFG1,20191102,1800,0.757125
HWF_HWFG1,20191102,1900,5.319175
HWF_HWFG1,20191102,2000,3.64075
HWF_HWFG1,20191102,2100,4.212675
HWF_HWFG1,20191102,2200,15.92205
HWF_HWFG1,20191102,2300,40.056425
HWF_HWFG1,20191102,2400,59.965175
HWF_HWFG1,20191103,100,87.675175
HWF_HWFG1,20191103,200,121.1328
HWF_HWFG1,20191103,0200D,138.596
HWF_HWFG1,20191103,300,144.523925
HWF_HWFG1,20191103,400,149.124275
HWF_HWFG1,20191103,500,142.147125
HWF_HWFG1,20191103,600,132.847575
HWF_HWFG1,20191103,700,119.992325
HWF_HWFG1,20191103,800,112.1137
HWF_HWFG1,20191103,900,116.120725
HWF_HWFG1,20191103,1000,118.5227
HWF_HWFG1,20191103,1100,120.92265
HWF_HWFG1,20191103,1200,128.313325
HWF_HWFG1,20191103,1300,129.1101
HWF_HWFG1,20191103,1400,104.594725
HWF_HWFG1,20191103,1500,99.306275
HWF_HWFG1,20191103,1600,116.845925
HWF_HWFG1,20191103,1700,99.9379
HWF_HWFG1,20191103,1800,47.3308
HWF_HWFG1,20191103,1900,89.56635
HWF_HWFG1,20191103,2000,90.40535
HWF_HWFG1,20191103,2100,103.443725
HWF_HWFG1,20191103,2200,114.9024
HWF_HWFG1,20191103,2300,119.9859
HWF_HWFG1,20191103,2400,124.799075
HWF_HWFG1,20191104,100,134.946225
HWF_HWFG1,20191104,200,142.4151
HWF_HWFG1,20191104,300,147.2906
HWF_HWFG1,20191104,400,146.50655
HWF_HWFG1,20191104,500,122.065225
HWF_HWFG1,20191104,600,80.498825
HWF_HWFG1,20191104,700,92.00165
HWF_HWFG1,20191104,800,86.021175
HWF_HWFG1,20191104,900,50.645175
HWF_HWFG1,20191104,1000,40.281875
HWF_HWFG1,20191104,1100,23.535175
HWF_HWFG1,20191104,1200,13.8694
HWF_HWFG1,20191104,1300,6.414525
HWF_HWFG1,20191104,1400,2.14945
HWF_HWFG1,20191104,1500,1.19315
HWF_HWFG1,20191104,1600,1.143075
HWF_HWFG1,20191104,1700,15.8474
HWF_HWFG1,20191104,1800,37.08795
HWF_HWFG1,20191104,1900,60.4579
HWF_HWFG1,20191104,2000,73.64085
HWF_HWFG1,20191104,2100,101.925075
HWF_HWFG1,20191104,2200,109.1583
HWF_HWFG1,20191104,2300,80.934875
HWF_HWFG1,20191104,2400,37.52215
HWF_HWFG1,20191105,100,25.5218
HWF_HWFG1,20191105,200,26.09095
HWF_HWFG1,20191105,300,28.016725
HWF_HWFG1,20191105,400,21.028375
HWF_HWFG1,20191105,500,42.39295
HWF_HWFG1,20191105,600,35.277925
HWF_HWFG1,20191105,700,32.1248
HWF_HWFG1,20191105,800,20.414625
HWF_HWFG1,20191105,900,12.04105
HWF_HWFG1,20191105,1000,9.7812
HWF_HWFG1,20191105,1100,4.237075
HWF_HWFG1,20191105,1200,3.3941
HWF_HWFG1,20191105,1300,0
HWF_HWFG1,20191105,1400,0
HWF_HWFG1,20191105,1500,0
HWF_HWFG1,20191105,1600,0
HWF_HWFG1,20191105,1700,0
HWF_HWFG1,20191105,1800,0
HWF_HWFG1,20191105,1900,0
HWF_HWFG1,20191105,2000,1.1885
HWF_HWFG1,20191105,2100,1.710475
HWF_HWFG1,20191105,2200,7.001175
HWF_HWFG1,20191105,2300,13.03595
HWF_HWFG1,20191105,2400,29.6979
HWF_HWFG1,20191106,100,42.255625
HWF_HWFG1,20191106,200,51.4193
HWF_HWFG1,20191106,300,33.10075
HWF_HWFG1,20191106,400,9.822
HWF_HWFG1,20191106,500,19.41275
HWF_HWFG1,20191106,600,54.220225
HWF_HWFG1,20191106,700,39.615825
HWF_HWFG1,20191106,800,33.45645
HWF_HWFG1,20191106,900,34.567975
HWF_HWFG1,20191106,1000,37.850725
HWF_HWFG1,20191106,1100,24.2201
HWF_HWFG1,20191106,1200,50.27525
HWF_HWFG1,20191106,1300,43.369825
HWF_HWFG1,20191106,1400,24.298975
HWF_HWFG1,20191106,1500,24.057025
HWF_HWFG1,20191106,1600,14.141025
HWF_HWFG1,20191106,1700,9.66145
HWF_HWFG1,20191106,1800,36.343675
HWF_HWFG1,20191106,1900,60.762425
HWF_HWFG1,20191106,2000,37.913575
HWF_HWFG1,20191106,2100,15.558175
HWF_HWFG1,20191106,2200,18.64205
HWF_HWFG1,20191106,2300,20.19435
HWF_HWFG1,20191106,2400,38.988675
HWF_HWFG1,20191107,100,9.595075
HWF_HWFG1,20191107,200,0
HWF_HWFG1,20191107,300,0
HWF_HWFG1,20191107,400,2.801825
HWF_HWFG1,20191107,500,123.903075
HWF_HWFG1,20191107,600,149.732425
HWF_HWFG1,20191107,700,143.43825
HWF_HWFG1,20191107,800,147.013175
HWF_HWFG1,20191107,900,151.30435
HWF_HWFG1,20191107,1000,118.360875
HWF_HWFG1,20191107,1100,119.170725
HWF_HWFG1,20191107,1200,144.6664
HWF_HWFG1,20191107,1300,137.504975
HWF_HWFG1,20191107,1400,130.109175
HWF_HWFG1,20191107,1500,122.0021
HWF_HWFG1,20191107,1600,111.195775
HWF_HWFG1,20191107,1700,108.202125
HWF_HWFG1,20191107,1800,58.553225
HWF_HWFG1,20191107,1900,56.9717
HWF_HWFG1,20191107,2000,65.6095
HWF_HWFG1,20191107,2100,32.8803
HWF_HWFG1,20191107,2200,29.7358
HWF_HWFG1,20191107,2300,28.4619
HWF_HWFG1,20191107,2400,28.869125
HWF_HWFG1,20191108,100,19.2727
HWF_HWFG1,20191108,200,24.19115
HWF_HWFG1,20191108,300,10.68485
HWF_HWFG1,20191108,400,6.4213
HWF_HWFG1,20191108,500,4.859825
HWF_HWFG1,20191108,600,7.299275
HWF_HWFG1,20191108,700,3.765775
HWF_HWFG1,20191108,800,1.600125
HWF_HWFG1,20191108,900,0.75975
HWF_HWFG1,20191108,1000,4.04655
HWF_HWFG1,20191108,1100,1.30915
HWF_HWFG1,20191108,1200,0.216575
HWF_HWFG1,20191108,1300,0
HWF_HWFG1,20191108,1400,0
HWF_HWFG1,20191108,1500,0.00455
HWF_HWFG1,20191108,1600,0.361625
HWF_HWFG1,20191108,1700,0
HWF_HWFG1,20191108,1800,0
HWF_HWFG1,20191108,1900,0
HWF_HWFG1,20191108,2000,0
HWF_HWFG1,20191108,2100,2.873875
HWF_HWFG1,20191108,2200,5.424175
HWF_HWFG1,20191108,2300,8.52545
HWF_HWFG1,20191108,2400,25.076225
HWF_HWFG1,20191109,100,35.403525
HWF_HWFG1,20191109,200,52.024825
HWF_HWFG1,20191109,300,41.70515
HWF_HWFG1,20191109,400,36.44015
HWF_HWFG1,20191109,500,30.848475
HWF_HWFG1,20191109,600,68.139725
HWF_HWFG1,20191109,700,77.611175
HWF_HWFG1,20191109,800,66.628025
HWF_HWFG1,20191109,900,46.138475
HWF_HWFG1,20191109,1000,24.212225
HWF_HWFG1,20191109,1100,21.2926
HWF_HWFG1,20191109,1200,24.043975
HWF_HWFG1,20191109,1300,13.937325
HWF_HWFG1,20191109,1400,11.170075
HWF_HWFG1,20191109,1500,9.25835
HWF_HWFG1,20191109,1600,4.9356
HWF_HWFG1,20191109,1700,7.2279
HWF_HWFG1,20191109,1800,13.1793
HWF_HWFG1,20191109,1900,12.202975
HWF_HWFG1,20191109,2000,44.62415
HWF_HWFG1,20191109,2100,57.258025
HWF_HWFG1,20191109,2200,69.31935
HWF_HWFG1,20191109,2300,61.580225
HWF_HWFG1,20191109,2400,93.741925
HWF_HWFG1,20191110,100,79.4665
HWF_HWFG1,20191110,200,78.001825
HWF_HWFG1,20191110,300,76.528975
HWF_HWFG1,20191110,400,75.768725
HWF_HWFG1,20191110,500,93.48855
HWF_HWFG1,20191110,600,117.04485
HWF_HWFG1,20191110,700,122.07835
HWF_HWFG1,20191110,800,120.5253
HWF_HWFG1,20191110,900,100.729825
HWF_HWFG1,20191110,1000,83.81375
HWF_HWFG1,20191110,1100,58.17205
HWF_HWFG1,20191110,1200,37.6172
HWF_HWFG1,20191110,1300,43.780175
HWF_HWFG1,20191110,1400,51.896175
HWF_HWFG1,20191110,1500,59.58285
HWF_HWFG1,20191110,1600,68.128525
HWF_HWFG1,20191110,1700,70.9099
HWF_HWFG1,20191110,1800,56.973575
HWF_HWFG1,20191110,1900,68.331375
HWF_HWFG1,20191110,2000,113.03495
HWF_HWFG1,20191110,2100,116.259425
HWF_HWFG1,20191110,2200,126.938975
HWF_HWFG1,20191110,2300,147.577225
HWF_HWFG1,20191110,2400,83.2639
HWF_HWFG1,20191111,100,0.933875
HWF_HWFG1,20191111,200,0.725025
HWF_HWFG1,20191111,300,0.665575
HWF_HWFG1,20191111,400,69.23795
HWF_HWFG1,20191111,500,105.862675
HWF_HWFG1,20191111,600,68.5428
HWF_HWFG1,20191111,700,133.915625
HWF_HWFG1,20191111,800,56.042
HWF_HWFG1,20191111,900,0
HWF_HWFG1,20191111,1000,0
HWF_HWFG1,20191111,1100,0
HWF_HWFG1,20191111,1200,0
HWF_HWFG1,20191111,1300,0
HWF_HWFG1,20191111,1400,0
HWF_HWFG1,20191111,1500,0
HWF_HWFG1,20191111,1600,0
HWF_HWFG1,20191111,1700,0
HWF_HWFG1,20191111,1800,2.341225
HWF_HWFG1,20191111,1900,23.4526
HWF_HWFG1,20191111,2000,25.27535
HWF_HWFG1,20191111,2100,23.24185
HWF_HWFG1,20191111,2200,29.976375
HWF_HWFG1,20191111,2300,31.5022
HWF_HWFG1,20191111,2400,28.757175
HWF_HWFG1,20191112,100,28.5256
HWF_HWFG1,20191112,200,31.030275
HWF_HWFG1,20191112,300,29.91405
HWF_HWFG1,20191112,400,27.7238
HWF_HWFG1,20191112,500,15.620475
HWF_HWFG1,20191112,600,13.378825
HWF_HWFG1,20191112,700,10.8646
HWF_HWFG1,20191112,800,5.806125
HWF_HWFG1,20191112,900,2.341975
HWF_HWFG1,20191112,1000,3.663775
HWF_HWFG1,20191112,1100,2.490575
HWF_HWFG1,20191112,1200,4.538525
HWF_HWFG1,20191112,1300,0.645325
HWF_HWFG1,20191112,1400,0.008475
HWF_HWFG1,20191112,1500,0
HWF_HWFG1,20191112,1600,0.000625
HWF_HWFG1,20191112,1700,0
HWF_HWFG1,20191112,1800,0.422625
HWF_HWFG1,20191112,1900,1.420075
HWF_HWFG1,20191112,2000,0.113025
HWF_HWFG1,20191112,2100,1.398075
HWF_HWFG1,20191112,2200,7.1635
HWF_HWFG1,20191112,2300,11.90595
HWF_HWFG1,20191112,2400,13.8797
HWF_HWFG1,20191113,100,27.97925
HWF_HWFG1,20191113,200,43.0503
HWF_HWFG1,20191113,300,72.804775
HWF_HWFG1,20191113,400,108.639275
HWF_HWFG1,20191113,500,103.51815
HWF_HWFG1,20191113,600,101.55465
HWF_HWFG1,20191113,700,106.7547
HWF_HWFG1,20191113,800,96.98725
HWF_HWFG1,20191113,900,76.551675
HWF_HWFG1,20191113,1000,65.13585
HWF_HWFG1,20191113,1100,96.710775
HWF_HWFG1,20191113,1200,84.2545
HWF_HWFG1,20191113,1300,50.087925
HWF_HWFG1,20191113,1400,67.644175
HWF_HWFG1,20191113,1500,106.64605
HWF_HWFG1,20191113,1600,91.8386
HWF_HWFG1,20191113,1700,69.862475
HWF_HWFG1,20191113,1800,50.604675
HWF_HWFG1,20191113,1900,24.140125
HWF_HWFG1,20191113,2000,32.69395
HWF_HWFG1,20191113,2100,28.08785
HWF_HWFG1,20191113,2200,30.434275
HWF_HWFG1,20191113,2300,25.97375
HWF_HWFG1,20191113,2400,31.994125
HWF_HWFG1,20191114,100,18.92695
HWF_HWFG1,20191114,200,12.821575
HWF_HWFG1,20191114,300,6.504675
HWF_HWFG1,20191114,400,9.1278
HWF_HWFG1,20191114,500,6.355225
HWF_HWFG1,20191114,600,27.30545
HWF_HWFG1,20191114,700,76.101975
HWF_HWFG1,20191114,800,66.284
HWF_HWFG1,20191114,900,46.9424
HWF_HWFG1,20191114,1000,32.8873
HWF_HWFG1,20191114,1100,52.35705
HWF_HWFG1,20191114,1200,75.757775
HWF_HWFG1,20191114,1300,78.129075
HWF_HWFG1,20191114,1400,76.874675
HWF_HWFG1,20191114,1500,52.4829
HWF_HWFG1,20191114,1600,60.175125
HWF_HWFG1,20191114,1700,49.612875
HWF_HWFG1,20191114,1800,40.18555
HWF_HWFG1,20191114,1900,42.425975
HWF_HWFG1,20191114,2000,26.66515
HWF_HWFG1,20191114,2100,17.05195
HWF_HWFG1,20191114,2200,12.288475
HWF_HWFG1,20191114,2300,13.020325
HWF_HWFG1,20191114,2400,3.10735
HWF_HWFG1,20191115,100,0
HWF_HWFG1,20191115,200,0
HWF_HWFG1,20191115,300,0
HWF_HWFG1,20191115,400,0
HWF_HWFG1,20191115,500,0
HWF_HWFG1,20191115,600,0
HWF_HWFG1,20191115,700,0
HWF_HWFG1,20191115,800,0
HWF_HWFG1,20191115,900,0
HWF_HWFG1,20191115,1000,0
HWF_HWFG1,20191115,1100,0
HWF_HWFG1,20191115,1200,0
HWF_HWFG1,20191115,1300,0.491
HWF_HWFG1,20191115,1400,0.1938
HWF_HWFG1,20191115,1500,0.342525
HWF_HWFG1,20191115,1600,0.04835
HWF_HWFG1,20191115,1700,0.00905
HWF_HWFG1,20191115,1800,1.4666
HWF_HWFG1,20191115,1900,11.244225
HWF_HWFG1,20191115,2000,19.00555
HWF_HWFG1,20191115,2100,31.5883
HWF_HWFG1,20191115,2200,52.299125
HWF_HWFG1,20191115,2300,66.237175
HWF_HWFG1,20191115,2400,106.81725
HWF_HWFG1,20191116,100,118.34345
HWF_HWFG1,20191116,200,92.421775
HWF_HWFG1,20191116,300,97.8949
HWF_HWFG1,20191116,400,84.446225
HWF_HWFG1,20191116,500,72.679775
HWF_HWFG1,20191116,600,68.822175
HWF_HWFG1,20191116,700,86.273875
HWF_HWFG1,20191116,800,88.01835
HWF_HWFG1,20191116,900,72.089225
HWF_HWFG1,20191116,1000,68.1228
HWF_HWFG1,20191116,1100,76.086175
HWF_HWFG1,20191116,1200,47.3394
HWF_HWFG1,20191116,1300,36.374825
HWF_HWFG1,20191116,1400,32.4513
HWF_HWFG1,20191116,1500,39.6017
HWF_HWFG1,20191116,1600,47.652125
HWF_HWFG1,20191116,1700,53.276125
HWF_HWFG1,20191116,1800,84.108525
HWF_HWFG1,20191116,1900,109.649325
HWF_HWFG1,20191116,2000,129.061125
HWF_HWFG1,20191116,2100,77.74275
HWF_HWFG1,20191116,2200,109.3187
HWF_HWFG1,20191116,2300,125.0926
HWF_HWFG1,20191116,2400,108.4375
HWF_HWFG1,20191117,100,86.658525
HWF_HWFG1,20191117,200,61.068925
HWF_HWFG1,20191117,300,62.3389
HWF_HWFG1,20191117,400,45.57795
HWF_HWFG1,20191117,500,30.4154
HWF_HWFG1,20191117,600,14.9416
HWF_HWFG1,20191117,700,8.690575
HWF_HWFG1,20191117,800,21.2004
HWF_HWFG1,20191117,900,29.1546
HWF_HWFG1,20191117,1000,40.90305
HWF_HWFG1,20191117,1100,78.926275
HWF_HWFG1,20191117,1200,65.187425
HWF_HWFG1,20191117,1300,26.579475
HWF_HWFG1,20191117,1400,36.376075
HWF_HWFG1,20191117,1500,55.31585
HWF_HWFG1,20191117,1600,59.590875
HWF_HWFG1,20191117,1700,63.773425
HWF_HWFG1,20191117,1800,43.691375
HWF_HWFG1,20191117,1900,21.687175
HWF_HWFG1,20191117,2000,44.9579
HWF_HWFG1,20191117,2100,20.5602
HWF_HWFG1,20191117,2200,15.418125
HWF_HWFG1,20191117,2300,1.916275
HWF_HWFG1,20191117,2400,0.746125
HWF_HWFG1,20191118,100,0
HWF_HWFG1,20191118,200,0.03065
HWF_HWFG1,20191118,300,3.760075
HWF_HWFG1,20191118,400,18.753925
HWF_HWFG1,20191118,500,24.342225
HWF_HWFG1,20191118,600,24.208925
HWF_HWFG1,20191118,700,17.08055
HWF_HWFG1,20191118,800,34.7808
